SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,CostAmount
S02943,2024-12-12,ST02,C0112,P007,1,124.91,0.0,124.91,47.76
S02944,2024-11-29,ST07,C0100,P034,5,77.23,0.05,366.84,208.25
S02945,2023-06-28,ST08,C0022,P008,4,103.99,0.05,395.16,195.56
S02946,2023-03-18,ST04,C0149,P023,6,103.23,0.0,619.38,330.3
S02947,2025-02-12,ST02,C0106,P011,4,96.17,0.0,384.68,183.0
S02948,2024-09-08,ST01,C0083,P047,3,84.64,0.1,228.53,72.81
S02949,2025-05-22,ST04,C0096,P014,3,97.8,0.0,293.4,144.39
S02950,2025-06-07,ST02,C0139,P042,5,132.25,0.0,661.25,185.2
S02951,2023-12-26,ST08,C0084,P028,6,93.53,0.0,561.18,237.3
S02952,2024-03-22,ST04,C0095,P035,3,24.85,0.0,74.55,158.7
S02953,2024-07-03,ST03,C0149,P016,3,134.43,0.0,403.29,47.97
S02954,2024-04-11,ST03,C0103,P025,1,112.7,0.05,107.06,8.67
S02955,2023-02-21,ST08,C0180,P050,3,61.96,0.1,167.29,173.64
S02956,2024-08-30,ST06,C0018,P003,5,37.7,0.0,188.5,161.7
S02957,2023-12-29,ST08,C0110,P028,5,93.53,0.0,467.65,197.75
S02958,2024-10-14,ST04,C0199,P001,1,144.68,0.0,144.68,22.48
S02959,2024-01-25,ST04,C0088,P033,2,113.38,0.05,215.42,100.78
S02960,2023-12-18,ST07,C0123,P012,4,107.39,0.1,386.6,124.24
S02961,2023-01-12,ST04,C0166,P036,3,23.33,0.0,69.99,128.37
S02962,2023-11-11,ST06,C0164,P005,6,99.71,0.15,508.52,336.0
S02963,2023-10-08,ST06,C0043,P004,2,112.08,0.1,201.74,23.78
S02964,2024-02-10,ST07,C0077,P024,1,52.66,0.0,52.66,42.68
S02965,2024-05-26,ST08,C0140,P001,2,144.68,0.0,289.36,44.96
S02966,2023-07-16,ST08,C0145,P035,2,24.85,0.15,42.25,105.8
S02967,2025-03-19,ST08,C0164,P001,2,144.68,0.1,260.42,44.96
S02968,2024-11-06,ST08,C0043,P046,4,33.17,0.05,126.05,204.36
S02969,2024-01-14,ST02,C0192,P030,1,128.97,0.1,116.07,13.61
S02970,2024-02-08,ST06,C0036,P019,2,49.2,0.15,83.64,94.88
S02971,2023-05-30,ST07,C0124,P047,2,84.64,0.0,169.28,48.54
S02972,2024-10-25,ST01,C0155,P050,1,61.96,0.05,58.86,57.88
S02973,2025-03-28,ST02,C0038,P006,1,38.24,0.0,38.24,47.27
S02974,2024-10-25,ST03,C0072,P046,2,33.17,0.0,66.34,102.18
S02975,2024-01-13,ST08,C0075,P044,2,63.39,0.15,107.76,105.1
S02976,2025-01-31,ST08,C0090,P004,6,112.08,0.15,571.61,71.34
S02977,2024-06-28,ST02,C0121,P029,5,106.78,0.15,453.81,266.3
S02978,2023-05-11,ST08,C0031,P028,1,93.53,0.05,88.85,39.55
S02979,2023-10-04,ST07,C0182,P024,3,52.66,0.05,150.08,128.04
S02980,2025-06-19,ST08,C0198,P026,4,48.78,0.0,195.12,153.84
S02981,2024-04-23,ST07,C0156,P003,5,37.7,0.0,188.5,161.7
S02982,2023-11-02,ST05,C0074,P013,1,87.68,0.0,87.68,41.11
S02983,2025-04-30,ST06,C0183,P040,2,121.88,0.0,243.76,44.76
S02984,2024-06-22,ST07,C0036,P019,6,49.2,0.15,250.92,284.64
S02985,2023-12-09,ST08,C0051,P024,5,52.66,0.0,263.3,213.4
S02986,2023-01-07,ST03,C0047,P045,1,128.71,0.1,115.84,46.47
S02987,2024-08-04,ST05,C0195,P005,2,99.71,0.1,179.48,112.0
S02988,2023-09-07,ST08,C0004,P046,1,33.17,0.0,33.17,51.09
S02989,2023-06-09,ST08,C0073,P045,6,128.71,0.0,772.26,278.82
S02990,2024-02-25,ST02,C0013,P027,3,121.52,0.05,346.33,40.23
S02991,2024-06-01,ST02,C0151,P041,1,102.52,0.0,102.52,44.35
S02992,2025-04-13,ST02,C0191,P003,1,37.7,0.0,37.7,32.34
S02993,2023-07-01,ST03,C0182,P026,4,48.78,0.0,195.12,153.84
S02994,2025-01-28,ST01,C0130,P002,2,87.83,0.05,166.88,56.54
S02995,2023-09-21,ST04,C0144,P023,6,103.23,0.0,619.38,330.3
S02996,2024-03-22,ST08,C0087,P030,5,128.97,0.0,644.85,68.05
S02997,2025-01-19,ST05,C0082,P015,5,36.23,0.1,163.03,117.7
S02998,2023-10-03,ST06,C0053,P046,4,33.17,0.0,132.68,204.36
S02999,2024-06-17,ST02,C0048,P039,3,108.79,0.1,293.73,79.95
S03000,2024-03-26,ST02,C0121,P026,3,48.78,0.05,139.02,115.38
S03001,2024-11-05,ST07,C0182,P016,6,134.43,0.05,766.25,95.94
S03002,2023-07-24,ST04,C0174,P019,2,49.2,0.0,98.4,94.88
S03003,2024-12-21,ST08,C0024,P014,6,97.8,0.0,586.8,288.78
S03004,2023-05-21,ST07,C0105,P043,3,121.53,0.0,364.59,141.51
S03005,2023-10-01,ST03,C0133,P050,3,61.96,0.05,176.59,173.64
S03006,2024-08-06,ST05,C0086,P035,5,24.85,0.0,124.25,264.5
S03007,2024-08-02,ST03,C0128,P047,3,84.64,0.0,253.92,72.81
S03008,2023-04-24,ST03,C0009,P003,1,37.7,0.1,33.93,32.34
S03009,2024-08-29,ST01,C0171,P026,1,48.78,0.0,48.78,38.46
S03010,2023-09-20,ST07,C0192,P043,1,121.53,0.0,121.53,47.17
S03011,2023-06-13,ST01,C0151,P006,5,38.24,0.0,191.2,236.35
S03012,2025-04-06,ST03,C0054,P018,4,75.37,0.0,301.48,162.4
S03013,2024-08-10,ST04,C0167,P026,6,48.78,0.0,292.68,230.76
S03014,2023-01-26,ST04,C0179,P042,2,132.25,0.0,264.5,74.08
S03015,2024-11-27,ST04,C0168,P027,4,121.52,0.1,437.47,53.64
S03016,2024-03-25,ST04,C0196,P046,1,33.17,0.0,33.17,51.09
S03017,2025-06-03,ST01,C0015,P004,5,112.08,0.0,560.4,59.45
S03018,2024-06-29,ST04,C0153,P034,1,77.23,0.1,69.51,41.65
S03019,2023-11-26,ST02,C0134,P029,6,106.78,0.0,640.68,319.56
S03020,2024-03-13,ST01,C0137,P020,2,98.43,0.1,177.17,119.76
S03021,2024-02-02,ST06,C0060,P042,6,132.25,0.0,793.5,222.24
S03022,2023-08-23,ST03,C0086,P005,5,99.71,0.15,423.77,280.0
S03023,2024-09-16,ST04,C0160,P004,1,112.08,0.0,112.08,11.89
S03024,2025-06-06,ST08,C0057,P046,4,33.17,0.05,126.05,204.36
S03025,2025-01-15,ST07,C0063,P006,4,38.24,0.0,152.96,189.08
S03026,2023-12-06,ST01,C0165,P035,5,24.85,0.0,124.25,264.5
S03027,2024-10-29,ST07,C0036,P009,5,128.46,0.0,642.3,90.3
S03028,2023-01-16,ST05,C0195,P023,4,103.23,0.15,350.98,220.2
S03029,2023-08-25,ST08,C0197,P017,1,25.33,0.0,25.33,57.37
S03030,2024-06-13,ST02,C0057,P046,1,33.17,0.0,33.17,51.09
S03031,2023-05-14,ST04,C0175,P023,6,103.23,0.15,526.47,330.3
S03032,2024-02-25,ST07,C0003,P016,4,134.43,0.0,537.72,63.96
S03033,2024-09-23,ST05,C0115,P039,2,108.79,0.0,217.58,53.3
S03034,2023-11-22,ST02,C0150,P036,6,23.33,0.0,139.98,256.74
S03035,2023-02-18,ST07,C0171,P009,5,128.46,0.0,642.3,90.3
S03036,2023-11-26,ST06,C0105,P031,6,145.67,0.0,874.02,77.64
S03037,2024-08-02,ST02,C0187,P049,4,76.91,0.05,292.26,102.08
S03038,2025-05-20,ST02,C0123,P028,5,93.53,0.05,444.27,197.75
S03039,2023-02-14,ST03,C0102,P031,6,145.67,0.1,786.62,77.64
S03040,2023-09-23,ST07,C0056,P035,2,24.85,0.05,47.22,105.8
S03041,2024-08-05,ST06,C0135,P035,1,24.85,0.0,24.85,52.9
S03042,2023-03-11,ST07,C0168,P047,6,84.64,0.0,507.84,145.62
S03043,2023-06-26,ST03,C0103,P030,5,128.97,0.0,644.85,68.05
S03044,2024-07-26,ST07,C0109,P012,4,107.39,0.05,408.08,124.24
S03045,2024-11-27,ST01,C0177,P033,5,113.38,0.15,481.86,251.95
S03046,2024-06-29,ST08,C0050,P045,6,128.71,0.05,733.65,278.82
S03047,2023-06-02,ST06,C0102,P006,2,38.24,0.0,76.48,94.54
S03048,2023-10-21,ST01,C0165,P036,4,23.33,0.0,93.32,171.16
S03049,2023-10-16,ST04,C0150,P038,3,124.25,0.1,335.48,167.61
S03050,2025-02-08,ST03,C0028,P035,3,24.85,0.0,74.55,158.7
S03051,2024-12-29,ST08,C0123,P040,4,121.88,0.0,487.52,89.52
S03052,2023-09-05,ST08,C0083,P028,4,93.53,0.0,374.12,158.2
S03053,2024-09-27,ST04,C0141,P002,5,87.83,0.0,439.15,141.35
S03054,2023-11-27,ST01,C0137,P048,3,131.28,0.0,393.84,55.53
S03055,2024-05-01,ST05,C0182,P005,1,99.71,0.05,94.72,56.0
S03056,2023-11-17,ST07,C0200,P007,3,124.91,0.05,355.99,143.28
S03057,2023-05-11,ST04,C0150,P036,5,23.33,0.0,116.65,213.95
S03058,2023-05-05,ST06,C0152,P009,4,128.46,0.0,513.84,72.24
S03059,2023-09-14,ST08,C0137,P006,1,38.24,0.15,32.5,47.27
S03060,2024-12-10,ST07,C0079,P008,1,103.99,0.0,103.99,48.89
S03061,2024-01-11,ST01,C0093,P042,1,132.25,0.15,112.41,37.04
S03062,2025-04-18,ST05,C0048,P039,3,108.79,0.1,293.73,79.95
S03063,2023-05-29,ST03,C0164,P046,5,33.17,0.05,157.56,255.45
S03064,2023-07-18,ST06,C0126,P036,6,23.33,0.05,132.98,256.74
S03065,2024-04-03,ST04,C0161,P004,6,112.08,0.0,672.48,71.34
S03066,2025-01-27,ST04,C0037,P050,1,61.96,0.0,61.96,57.88
S03067,2024-12-25,ST03,C0188,P007,3,124.91,0.15,318.52,143.28
S03068,2024-05-23,ST07,C0017,P001,6,144.68,0.0,868.08,134.88
S03069,2024-09-20,ST03,C0071,P032,5,112.21,0.0,561.05,190.85
S03070,2025-05-17,ST06,C0170,P026,2,48.78,0.0,97.56,76.92
S03071,2025-02-09,ST04,C0059,P011,4,96.17,0.1,346.21,183.0
S03072,2024-10-11,ST01,C0031,P014,4,97.8,0.0,391.2,192.52
S03073,2024-10-01,ST08,C0004,P003,6,37.7,0.0,226.2,194.04
S03074,2025-01-01,ST05,C0035,P002,2,87.83,0.05,166.88,56.54
S03075,2024-01-16,ST07,C0182,P042,2,132.25,0.0,264.5,74.08
S03076,2025-04-14,ST08,C0147,P045,3,128.71,0.0,386.13,139.41
S03077,2023-04-17,ST05,C0189,P031,1,145.67,0.15,123.82,12.94
S03078,2023-04-30,ST02,C0127,P021,6,130.5,0.0,783.0,123.3
S03079,2023-01-16,ST06,C0101,P020,4,98.43,0.15,334.66,239.52
S03080,2023-11-14,ST05,C0127,P050,1,61.96,0.15,52.67,57.88
S03081,2024-09-21,ST08,C0139,P025,2,112.7,0.0,225.4,17.34
S03082,2023-05-07,ST05,C0078,P042,3,132.25,0.0,396.75,111.12
S03083,2024-02-07,ST02,C0085,P017,3,25.33,0.05,72.19,172.11
S03084,2025-06-18,ST07,C0110,P042,3,132.25,0.1,357.07,111.12
S03085,2024-04-21,ST05,C0171,P013,5,87.68,0.0,438.4,205.55
S03086,2025-06-02,ST04,C0144,P019,6,49.2,0.0,295.2,284.64
S03087,2023-06-06,ST07,C0141,P042,6,132.25,0.0,793.5,222.24
S03088,2023-10-05,ST04,C0127,P027,4,121.52,0.05,461.78,53.64
S03089,2024-11-09,ST06,C0133,P020,2,98.43,0.0,196.86,119.76
S03090,2023-04-19,ST08,C0170,P002,4,87.83,0.0,351.32,113.08
S03091,2023-04-28,ST01,C0121,P034,5,77.23,0.1,347.54,208.25
S03092,2024-09-24,ST03,C0063,P019,6,49.2,0.05,280.44,284.64
S03093,2024-09-18,ST04,C0157,P050,6,61.96,0.15,316.0,347.28
S03094,2023-10-08,ST04,C0077,P017,6,25.33,0.05,144.38,344.22
S03095,2023-07-11,ST06,C0177,P039,5,108.79,0.0,543.95,133.25
S03096,2025-06-12,ST05,C0007,P023,3,103.23,0.0,309.69,165.15
S03097,2024-01-22,ST01,C0185,P024,5,52.66,0.0,263.3,213.4
S03098,2024-11-26,ST07,C0069,P035,4,24.85,0.0,99.4,211.6
S03099,2023-04-12,ST01,C0003,P047,4,84.64,0.0,338.56,97.08
S03100,2023-01-18,ST04,C0045,P018,5,75.37,0.0,376.85,203.0
S03101,2024-03-17,ST08,C0120,P045,2,128.71,0.15,218.81,92.94
S03102,2024-01-28,ST06,C0037,P032,3,112.21,0.15,286.14,114.51
S03103,2023-06-28,ST01,C0171,P023,2,103.23,0.1,185.81,110.1
S03104,2023-01-30,ST07,C0017,P002,2,87.83,0.0,175.66,56.54
S03105,2024-08-24,ST02,C0090,P036,3,23.33,0.0,69.99,128.37
S03106,2024-06-24,ST01,C0034,P044,3,63.39,0.0,190.17,157.65
S03107,2024-03-03,ST03,C0169,P002,5,87.83,0.0,439.15,141.35
S03108,2025-04-07,ST06,C0054,P020,2,98.43,0.0,196.86,119.76
S03109,2023-02-09,ST05,C0119,P009,6,128.46,0.15,655.15,108.36
S03110,2023-10-02,ST04,C0176,P044,2,63.39,0.05,120.44,105.1
S03111,2023-01-10,ST06,C0195,P040,2,121.88,0.0,243.76,44.76
S03112,2023-03-29,ST02,C0186,P047,1,84.64,0.0,84.64,24.27
S03113,2023-04-23,ST06,C0169,P016,5,134.43,0.0,672.15,79.95
S03114,2024-07-02,ST07,C0043,P018,3,75.37,0.0,226.11,121.8
S03115,2024-06-19,ST03,C0068,P030,5,128.97,0.05,612.61,68.05
S03116,2023-07-02,ST03,C0098,P044,6,63.39,0.0,380.34,315.3
S03117,2024-09-02,ST01,C0178,P008,5,103.99,0.0,519.95,244.45
S03118,2023-01-27,ST04,C0058,P032,5,112.21,0.15,476.89,190.85
S03119,2023-05-13,ST06,C0090,P044,3,63.39,0.0,190.17,157.65
S03120,2024-11-10,ST07,C0067,P006,1,38.24,0.1,34.42,47.27
S03121,2023-09-10,ST04,C0021,P041,3,102.52,0.0,307.56,133.05
S03122,2024-06-12,ST05,C0123,P006,3,38.24,0.0,114.72,141.81
S03123,2023-11-17,ST04,C0194,P021,6,130.5,0.05,743.85,123.3
S03124,2025-02-18,ST07,C0009,P045,2,128.71,0.05,244.55,92.94
S03125,2024-12-12,ST02,C0140,P012,4,107.39,0.05,408.08,124.24
S03126,2024-07-12,ST08,C0064,P013,3,87.68,0.05,249.89,123.33
S03127,2024-04-04,ST02,C0036,P007,6,124.91,0.0,749.46,286.56
S03128,2023-03-04,ST07,C0096,P031,6,145.67,0.15,742.92,77.64
S03129,2025-01-16,ST03,C0192,P049,4,76.91,0.0,307.64,102.08
S03130,2024-11-26,ST07,C0045,P007,1,124.91,0.1,112.42,47.76
S03131,2024-04-26,ST02,C0135,P017,5,25.33,0.15,107.65,286.85
S03132,2024-10-14,ST03,C0101,P029,1,106.78,0.1,96.1,53.26
S03133,2025-05-28,ST07,C0016,P040,5,121.88,0.0,609.4,111.9
S03134,2023-06-06,ST07,C0155,P006,2,38.24,0.0,76.48,94.54
S03135,2024-11-17,ST06,C0159,P016,1,134.43,0.05,127.71,15.99
S03136,2023-01-04,ST01,C0127,P048,3,131.28,0.0,393.84,55.53
S03137,2024-10-22,ST06,C0183,P003,6,37.7,0.1,203.58,194.04
S03138,2025-04-21,ST03,C0139,P038,2,124.25,0.15,211.22,111.74
S03139,2025-04-18,ST07,C0186,P046,4,33.17,0.0,132.68,204.36
S03140,2025-02-14,ST03,C0026,P044,2,63.39,0.0,126.78,105.1
S03141,2024-03-08,ST01,C0199,P015,3,36.23,0.1,97.82,70.62
S03142,2024-09-27,ST05,C0024,P023,6,103.23,0.0,619.38,330.3
S03143,2023-06-18,ST06,C0038,P004,5,112.08,0.0,560.4,59.45
S03144,2024-09-05,ST06,C0077,P026,1,48.78,0.15,41.46,38.46
S03145,2023-04-08,ST03,C0142,P010,6,55.91,0.0,335.46,348.54
S03146,2025-01-30,ST05,C0064,P007,2,124.91,0.05,237.33,95.52
S03147,2025-06-12,ST06,C0197,P024,4,52.66,0.05,200.11,170.72
S03148,2024-01-22,ST02,C0048,P030,1,128.97,0.15,109.62,13.61
S03149,2024-04-13,ST01,C0075,P022,6,102.95,0.0,617.7,179.58
S03150,2024-01-07,ST04,C0067,P041,1,102.52,0.1,92.27,44.35
S03151,2024-11-24,ST05,C0052,P046,2,33.17,0.05,63.02,102.18
S03152,2023-10-14,ST04,C0096,P040,1,121.88,0.0,121.88,22.38
S03153,2024-02-29,ST03,C0168,P044,6,63.39,0.1,342.31,315.3
S03154,2024-04-18,ST02,C0124,P031,6,145.67,0.15,742.92,77.64
S03155,2024-03-27,ST01,C0083,P007,4,124.91,0.0,499.64,191.04
S03156,2023-11-26,ST02,C0150,P044,6,63.39,0.05,361.32,315.3
S03157,2023-09-20,ST07,C0033,P039,3,108.79,0.0,326.37,79.95
S03158,2024-10-19,ST03,C0055,P029,5,106.78,0.0,533.9,266.3
S03159,2023-03-16,ST02,C0037,P028,6,93.53,0.0,561.18,237.3
S03160,2024-03-25,ST08,C0129,P047,2,84.64,0.1,152.35,48.54
S03161,2023-12-17,ST02,C0041,P010,5,55.91,0.1,251.59,290.45
S03162,2024-02-21,ST02,C0102,P016,3,134.43,0.05,383.13,47.97
S03163,2024-11-01,ST08,C0174,P014,4,97.8,0.05,371.64,192.52
S03164,2024-09-17,ST01,C0198,P008,3,103.99,0.0,311.97,146.67
S03165,2025-02-05,ST08,C0132,P037,4,142.97,0.0,571.88,37.04
S03166,2023-07-25,ST05,C0165,P029,3,106.78,0.1,288.31,159.78
S03167,2024-01-07,ST02,C0159,P048,3,131.28,0.0,393.84,55.53
S03168,2025-06-16,ST05,C0066,P004,3,112.08,0.0,336.24,35.67
S03169,2024-01-25,ST01,C0046,P001,2,144.68,0.15,245.96,44.96
S03170,2025-02-19,ST04,C0191,P025,5,112.7,0.05,535.32,43.35
S03171,2025-03-26,ST01,C0157,P036,2,23.33,0.15,39.66,85.58
S03172,2025-01-01,ST06,C0164,P020,1,98.43,0.0,98.43,59.88
S03173,2025-05-05,ST07,C0081,P039,4,108.79,0.05,413.4,106.6
S03174,2023-12-01,ST01,C0061,P004,3,112.08,0.0,336.24,35.67
S03175,2023-01-12,ST04,C0200,P039,3,108.79,0.05,310.05,79.95
S03176,2024-09-06,ST08,C0177,P044,6,63.39,0.0,380.34,315.3
S03177,2024-09-04,ST02,C0161,P020,5,98.43,0.15,418.33,299.4
S03178,2023-12-28,ST04,C0038,P047,4,84.64,0.1,304.7,97.08
S03179,2024-04-21,ST01,C0025,P033,1,113.38,0.0,113.38,50.39
S03180,2024-09-08,ST03,C0171,P036,4,23.33,0.0,93.32,171.16
S03181,2023-04-19,ST06,C0013,P005,1,99.71,0.0,99.71,56.0
S03182,2023-12-26,ST07,C0072,P016,1,134.43,0.0,134.43,15.99
S03183,2024-09-25,ST03,C0080,P035,2,24.85,0.0,49.7,105.8
S03184,2025-06-09,ST03,C0061,P007,3,124.91,0.0,374.73,143.28
S03185,2024-11-06,ST04,C0009,P012,6,107.39,0.15,547.69,186.36
S03186,2025-03-24,ST07,C0193,P005,5,99.71,0.0,498.55,280.0
S03187,2023-06-03,ST07,C0200,P047,2,84.64,0.05,160.82,48.54
S03188,2023-11-28,ST02,C0061,P001,6,144.68,0.15,737.87,134.88
S03189,2023-07-01,ST07,C0063,P031,5,145.67,0.0,728.35,64.7
S03190,2023-07-02,ST05,C0192,P030,6,128.97,0.05,735.13,81.66
S03191,2025-02-07,ST03,C0124,P028,1,93.53,0.0,93.53,39.55
S03192,2024-01-04,ST03,C0091,P002,1,87.83,0.0,87.83,28.27
S03193,2023-08-01,ST02,C0184,P045,1,128.71,0.05,122.27,46.47
S03194,2024-01-22,ST02,C0117,P001,4,144.68,0.0,578.72,89.92
S03195,2024-03-30,ST06,C0144,P018,1,75.37,0.15,64.06,40.6
S03196,2024-11-27,ST06,C0137,P043,1,121.53,0.0,121.53,47.17
S03197,2024-11-28,ST01,C0118,P014,5,97.8,0.0,489.0,240.65
S03198,2024-06-24,ST02,C0196,P006,5,38.24,0.0,191.2,236.35
S03199,2024-11-19,ST05,C0068,P040,3,121.88,0.0,365.64,67.14
S03200,2024-12-30,ST08,C0108,P024,2,52.66,0.1,94.79,85.36
S03201,2025-05-09,ST06,C0089,P026,4,48.78,0.0,195.12,153.84
S03202,2023-11-21,ST08,C0048,P039,4,108.79,0.05,413.4,106.6
S03203,2024-08-30,ST08,C0061,P006,4,38.24,0.15,130.02,189.08
S03204,2025-05-15,ST07,C0030,P044,2,63.39,0.05,120.44,105.1
S03205,2025-06-18,ST06,C0150,P016,4,134.43,0.0,537.72,63.96
S03206,2024-04-10,ST07,C0190,P009,4,128.46,0.05,488.15,72.24
S03207,2023-05-15,ST01,C0057,P035,3,24.85,0.0,74.55,158.7
S03208,2024-02-19,ST08,C0054,P032,1,112.21,0.0,112.21,38.17
S03209,2023-04-22,ST08,C0135,P035,6,24.85,0.0,149.1,317.4
S03210,2024-03-21,ST03,C0043,P003,2,37.7,0.15,64.09,64.68
S03211,2023-07-30,ST05,C0184,P042,6,132.25,0.05,753.82,222.24
S03212,2025-05-08,ST05,C0078,P005,4,99.71,0.05,378.9,224.0
S03213,2023-01-28,ST07,C0127,P012,2,107.39,0.15,182.56,62.12
S03214,2024-11-03,ST05,C0001,P014,6,97.8,0.0,586.8,288.78
S03215,2025-01-26,ST07,C0118,P005,1,99.71,0.15,84.75,56.0
S03216,2024-03-29,ST02,C0045,P020,3,98.43,0.0,295.29,179.64
S03217,2023-01-25,ST04,C0131,P019,1,49.2,0.1,44.28,47.44
S03218,2023-06-13,ST07,C0137,P026,2,48.78,0.05,92.68,76.92
S03219,2024-07-04,ST01,C0123,P017,3,25.33,0.05,72.19,172.11
S03220,2023-10-25,ST07,C0097,P021,5,130.5,0.1,587.25,102.75
S03221,2023-10-03,ST04,C0006,P031,4,145.67,0.1,524.41,51.76
S03222,2024-07-21,ST04,C0200,P036,1,23.33,0.0,23.33,42.79
S03223,2024-11-23,ST04,C0139,P018,4,75.37,0.15,256.26,162.4
S03224,2024-08-25,ST04,C0165,P039,4,108.79,0.15,369.89,106.6
S03225,2024-04-18,ST02,C0177,P015,3,36.23,0.1,97.82,70.62
S03226,2024-03-24,ST03,C0192,P012,6,107.39,0.1,579.91,186.36
S03227,2024-02-29,ST03,C0170,P008,4,103.99,0.0,415.96,195.56
S03228,2023-09-25,ST04,C0085,P025,3,112.7,0.0,338.1,26.01
S03229,2024-03-29,ST01,C0068,P003,4,37.7,0.15,128.18,129.36
S03230,2024-04-04,ST02,C0038,P044,1,63.39,0.1,57.05,52.55
S03231,2024-05-09,ST03,C0044,P029,5,106.78,0.0,533.9,266.3
S03232,2025-01-07,ST02,C0123,P018,5,75.37,0.0,376.85,203.0
S03233,2024-05-07,ST02,C0023,P002,4,87.83,0.15,298.62,113.08
S03234,2023-01-17,ST07,C0198,P038,6,124.25,0.0,745.5,335.22
S03235,2024-11-26,ST08,C0086,P031,5,145.67,0.1,655.51,64.7
S03236,2025-06-21,ST05,C0187,P047,5,84.64,0.05,402.04,121.35
S03237,2025-03-12,ST08,C0149,P019,5,49.2,0.1,221.4,237.2
S03238,2023-04-19,ST03,C0081,P004,2,112.08,0.0,224.16,23.78
S03239,2024-02-15,ST02,C0032,P032,3,112.21,0.1,302.97,114.51
S03240,2025-02-15,ST07,C0086,P027,3,121.52,0.1,328.1,40.23
S03241,2024-02-08,ST02,C0025,P048,1,131.28,0.05,124.72,18.51
S03242,2023-02-02,ST04,C0127,P005,6,99.71,0.15,508.52,336.0
S03243,2023-06-11,ST07,C0081,P046,2,33.17,0.0,66.34,102.18
S03244,2024-08-23,ST02,C0052,P027,2,121.52,0.1,218.74,26.82
S03245,2024-12-11,ST06,C0094,P030,4,128.97,0.0,515.88,54.44
S03246,2025-03-16,ST07,C0193,P048,1,131.28,0.05,124.72,18.51
S03247,2023-05-30,ST07,C0079,P039,2,108.79,0.05,206.7,53.3
S03248,2024-01-28,ST02,C0130,P036,1,23.33,0.1,21.0,42.79
S03249,2023-10-12,ST01,C0135,P014,4,97.8,0.1,352.08,192.52
S03250,2023-12-21,ST01,C0179,P011,1,96.17,0.0,96.17,45.75
S03251,2024-11-27,ST08,C0004,P042,1,132.25,0.05,125.64,37.04
S03252,2024-06-02,ST04,C0090,P032,6,112.21,0.15,572.27,229.02
S03253,2024-03-22,ST07,C0030,P011,2,96.17,0.15,163.49,91.5
S03254,2024-05-19,ST02,C0108,P013,2,87.68,0.0,175.36,82.22
S03255,2024-05-06,ST06,C0158,P031,3,145.67,0.1,393.31,38.82
S03256,2024-03-04,ST01,C0194,P003,3,37.7,0.15,96.14,97.02
S03257,2024-05-27,ST04,C0015,P039,4,108.79,0.15,369.89,106.6
S03258,2023-05-23,ST06,C0154,P011,6,96.17,0.0,577.02,274.5
S03259,2023-02-20,ST06,C0133,P024,5,52.66,0.0,263.3,213.4
S03260,2023-08-28,ST07,C0178,P022,2,102.95,0.15,175.01,59.86
S03261,2024-06-22,ST02,C0151,P039,2,108.79,0.05,206.7,53.3
S03262,2023-12-11,ST04,C0188,P018,5,75.37,0.15,320.32,203.0
S03263,2024-09-08,ST06,C0038,P010,3,55.91,0.0,167.73,174.27
S03264,2024-11-29,ST02,C0070,P029,5,106.78,0.15,453.81,266.3
S03265,2023-09-17,ST06,C0048,P048,5,131.28,0.0,656.4,92.55
S03266,2023-02-25,ST05,C0190,P041,4,102.52,0.05,389.58,177.4
S03267,2024-06-21,ST03,C0028,P012,6,107.39,0.0,644.34,186.36
S03268,2023-04-27,ST02,C0010,P026,6,48.78,0.1,263.41,230.76
S03269,2023-11-30,ST05,C0060,P026,3,48.78,0.0,146.34,115.38
S03270,2025-01-07,ST05,C0054,P007,3,124.91,0.0,374.73,143.28
S03271,2024-06-15,ST07,C0081,P007,2,124.91,0.0,249.82,95.52
S03272,2024-11-28,ST01,C0063,P039,4,108.79,0.1,391.64,106.6
S03273,2024-07-23,ST06,C0134,P026,5,48.78,0.0,243.9,192.3
S03274,2023-12-13,ST07,C0151,P042,6,132.25,0.15,674.48,222.24
S03275,2024-01-26,ST08,C0093,P020,2,98.43,0.15,167.33,119.76
S03276,2025-06-22,ST01,C0187,P018,5,75.37,0.15,320.32,203.0
S03277,2024-01-11,ST03,C0155,P040,6,121.88,0.0,731.28,134.28
S03278,2023-02-21,ST04,C0124,P030,3,128.97,0.15,328.87,40.83
S03279,2023-08-11,ST07,C0024,P049,4,76.91,0.1,276.88,102.08
S03280,2023-08-02,ST04,C0018,P005,2,99.71,0.1,179.48,112.0
S03281,2023-10-12,ST07,C0050,P031,4,145.67,0.0,582.68,51.76
S03282,2023-03-19,ST03,C0178,P031,1,145.67,0.05,138.39,12.94
S03283,2024-09-18,ST05,C0058,P043,1,121.53,0.15,103.3,47.17
S03284,2025-03-02,ST03,C0079,P012,6,107.39,0.0,644.34,186.36
S03285,2023-04-15,ST05,C0044,P042,1,132.25,0.15,112.41,37.04
S03286,2023-06-04,ST04,C0135,P040,1,121.88,0.05,115.79,22.38
S03287,2024-05-05,ST03,C0063,P044,6,63.39,0.0,380.34,315.3
S03288,2023-02-04,ST05,C0081,P028,1,93.53,0.0,93.53,39.55
S03289,2024-08-22,ST05,C0026,P035,3,24.85,0.0,74.55,158.7
S03290,2024-01-20,ST05,C0076,P011,2,96.17,0.15,163.49,91.5
