OrderID,OrderDate,ProductID,Quantity,UnitPrice,SalesAmount,Channel,Region
ORD01196,2023-01-31,PRD030,1,210.91,210.91,Website,North
ORD01197,2024-11-12,PRD018,1,214.78,214.78,Marketplace,South
ORD01198,2024-01-12,PRD007,3,126.34,379.02,Website,South
ORD01199,2024-12-23,PRD001,3,246.2,738.6,Website,South
ORD01200,2024-02-01,PRD003,2,186.75,373.5,Mobile App,East
ORD01201,2023-07-04,PRD016,2,193.43,386.86,Website,East
ORD01202,2024-07-03,PRD023,3,200.74,602.22,Mobile App,West
ORD01203,2023-05-20,PRD014,4,135.15,540.6,Website,East
ORD01204,2023-09-18,PRD006,2,149.92,299.84,Marketplace,East
ORD01205,2024-07-24,PRD013,1,107.72,107.72,Marketplace,East
ORD01206,2024-09-24,PRD006,2,149.92,299.84,Marketplace,West
ORD01207,2023-08-31,PRD014,4,135.15,540.6,Mobile App,East
ORD01208,2023-04-01,PRD027,3,94.6,283.8,Marketplace,North
ORD01209,2023-09-26,PRD020,4,65.35,261.4,Mobile App,South
ORD01210,2024-10-11,PRD019,3,198.86,596.58,Mobile App,North
ORD01211,2024-06-26,PRD015,2,223.07,446.14,Website,East
ORD01212,2024-10-15,PRD019,4,198.86,795.44,Mobile App,East
ORD01213,2023-10-10,PRD013,1,107.72,107.72,Website,South
ORD01214,2024-12-11,PRD026,3,271.02,813.06,Mobile App,South
ORD01215,2023-12-29,PRD012,2,236.48,472.96,Website,South
ORD01216,2023-12-30,PRD022,3,143.36,430.08,Mobile App,South
ORD01217,2024-11-05,PRD025,3,29.76,89.28,Website,North
ORD01218,2024-01-15,PRD011,1,94.78,94.78,Marketplace,East
ORD01219,2024-08-07,PRD007,4,126.34,505.36,Marketplace,East
ORD01220,2024-06-14,PRD029,2,127.64,255.28,Marketplace,North
ORD01221,2023-02-27,PRD013,3,107.72,323.16,Marketplace,South
ORD01222,2024-03-15,PRD017,2,44.19,88.38,Website,East
ORD01223,2024-08-23,PRD023,1,200.74,200.74,Marketplace,West
ORD01224,2024-02-03,PRD022,4,143.36,573.44,Mobile App,East
ORD01225,2023-08-23,PRD007,2,126.34,252.68,Website,West
ORD01226,2023-02-28,PRD016,1,193.43,193.43,Mobile App,West
ORD01227,2024-04-27,PRD004,1,86.63,86.63,Mobile App,South
ORD01228,2023-08-12,PRD020,3,65.35,196.05,Marketplace,West
ORD01229,2024-03-15,PRD008,1,168.52,168.52,Mobile App,North
ORD01230,2023-11-08,PRD021,1,128.81,128.81,Mobile App,East
ORD01231,2024-05-18,PRD005,4,35.21,140.84,Website,North
ORD01232,2023-09-14,PRD011,1,94.78,94.78,Website,West
ORD01233,2023-01-31,PRD004,4,86.63,346.52,Marketplace,East
ORD01234,2024-09-27,PRD009,3,126.96,380.88,Mobile App,West
ORD01235,2023-09-15,PRD003,3,186.75,560.25,Mobile App,North
ORD01236,2024-12-29,PRD013,3,107.72,323.16,Marketplace,West
ORD01237,2023-07-20,PRD016,1,193.43,193.43,Mobile App,North
ORD01238,2024-12-16,PRD001,2,246.2,492.4,Website,North
ORD01239,2024-11-22,PRD005,1,35.21,35.21,Mobile App,West
ORD01240,2023-02-24,PRD008,2,168.52,337.04,Website,South
ORD01241,2024-04-10,PRD024,3,191.91,575.73,Marketplace,North
ORD01242,2023-09-23,PRD030,1,210.91,210.91,Mobile App,North
ORD01243,2024-08-07,PRD004,1,86.63,86.63,Mobile App,North
ORD01244,2024-05-10,PRD009,3,126.96,380.88,Marketplace,West
ORD01245,2024-11-26,PRD009,2,126.96,253.92,Website,West
ORD01246,2023-04-15,PRD004,2,86.63,173.26,Mobile App,South
ORD01247,2024-03-19,PRD025,4,29.76,119.04,Marketplace,West
ORD01248,2024-07-24,PRD022,1,143.36,143.36,Marketplace,South
ORD01249,2023-01-26,PRD019,4,198.86,795.44,Marketplace,West
ORD01250,2023-02-19,PRD009,3,126.96,380.88,Marketplace,West
ORD01251,2024-07-22,PRD008,1,168.52,168.52,Mobile App,East
ORD01252,2023-09-25,PRD023,1,200.74,200.74,Mobile App,South
ORD01253,2023-10-07,PRD022,2,143.36,286.72,Marketplace,North
ORD01254,2024-02-19,PRD003,4,186.75,747.0,Website,South
ORD01255,2024-03-17,PRD001,2,246.2,492.4,Mobile App,West
ORD01256,2024-05-10,PRD007,4,126.34,505.36,Website,East
ORD01257,2024-11-23,PRD007,3,126.34,379.02,Mobile App,West
ORD01258,2023-09-29,PRD021,2,128.81,257.62,Marketplace,North
ORD01259,2024-07-11,PRD030,2,210.91,421.82,Website,East
ORD01260,2024-02-23,PRD013,4,107.72,430.88,Marketplace,South
ORD01261,2024-01-22,PRD025,4,29.76,119.04,Website,North
ORD01262,2023-10-18,PRD009,4,126.96,507.84,Website,East
ORD01263,2024-04-19,PRD028,1,153.88,153.88,Website,West
ORD01264,2023-07-02,PRD029,1,127.64,127.64,Marketplace,North
ORD01265,2023-03-24,PRD008,1,168.52,168.52,Mobile App,South
ORD01266,2024-06-21,PRD009,1,126.96,126.96,Mobile App,West
ORD01267,2023-12-31,PRD012,3,236.48,709.44,Website,North
ORD01268,2023-10-10,PRD012,4,236.48,945.92,Website,South
ORD01269,2024-02-15,PRD013,4,107.72,430.88,Marketplace,East
ORD01270,2023-07-11,PRD002,4,243.82,975.28,Mobile App,East
ORD01271,2023-07-10,PRD004,1,86.63,86.63,Marketplace,West
ORD01272,2023-11-22,PRD024,4,191.91,767.64,Website,East
ORD01273,2024-12-28,PRD007,4,126.34,505.36,Website,East
ORD01274,2023-07-28,PRD017,4,44.19,176.76,Marketplace,West
ORD01275,2024-10-31,PRD004,1,86.63,86.63,Marketplace,South
ORD01276,2023-12-25,PRD004,2,86.63,173.26,Website,North
ORD01277,2023-03-31,PRD029,1,127.64,127.64,Marketplace,East
ORD01278,2024-09-14,PRD008,1,168.52,168.52,Marketplace,North
ORD01279,2023-11-26,PRD009,2,126.96,253.92,Marketplace,West
ORD01280,2024-10-18,PRD013,4,107.72,430.88,Website,South
ORD01281,2023-11-21,PRD024,3,191.91,575.73,Mobile App,South
ORD01282,2023-03-06,PRD006,2,149.92,299.84,Mobile App,East
ORD01283,2024-05-12,PRD023,3,200.74,602.22,Marketplace,North
ORD01284,2024-09-09,PRD004,2,86.63,173.26,Marketplace,West
ORD01285,2023-08-22,PRD024,3,191.91,575.73,Marketplace,South
ORD01286,2023-09-11,PRD006,3,149.92,449.76,Marketplace,North
ORD01287,2023-02-17,PRD006,2,149.92,299.84,Mobile App,West
ORD01288,2024-01-31,PRD005,1,35.21,35.21,Marketplace,West
ORD01289,2024-10-12,PRD014,3,135.15,405.45,Website,South
ORD01290,2024-09-13,PRD009,1,126.96,126.96,Website,North
ORD01291,2024-06-03,PRD020,3,65.35,196.05,Mobile App,North
ORD01292,2024-11-07,PRD016,2,193.43,386.86,Mobile App,North
ORD01293,2024-04-10,PRD002,1,243.82,243.82,Marketplace,East
ORD01294,2024-08-02,PRD027,2,94.6,189.2,Marketplace,South
ORD01295,2024-01-07,PRD025,2,29.76,59.52,Website,North
ORD01296,2023-03-30,PRD010,3,287.73,863.19,Mobile App,West
ORD01297,2023-05-27,PRD024,3,191.91,575.73,Marketplace,East
ORD01298,2023-04-12,PRD022,4,143.36,573.44,Mobile App,East
ORD01299,2024-07-30,PRD015,1,223.07,223.07,Mobile App,East
ORD01300,2023-01-20,PRD023,3,200.74,602.22,Marketplace,West
ORD01301,2024-02-09,PRD004,3,86.63,259.89,Marketplace,North
ORD01302,2023-09-27,PRD005,4,35.21,140.84,Website,South
ORD01303,2024-08-09,PRD012,4,236.48,945.92,Website,South
ORD01304,2024-02-07,PRD019,4,198.86,795.44,Mobile App,South
ORD01305,2024-03-22,PRD024,1,191.91,191.91,Website,West
ORD01306,2023-03-04,PRD021,1,128.81,128.81,Mobile App,West
ORD01307,2023-08-14,PRD029,2,127.64,255.28,Mobile App,East
ORD01308,2024-12-30,PRD029,3,127.64,382.92,Mobile App,West
ORD01309,2024-06-08,PRD009,3,126.96,380.88,Website,North
ORD01310,2024-01-19,PRD019,3,198.86,596.58,Marketplace,North
ORD01311,2024-07-15,PRD014,4,135.15,540.6,Marketplace,East
ORD01312,2024-08-24,PRD010,1,287.73,287.73,Website,West
ORD01313,2023-02-23,PRD030,2,210.91,421.82,Mobile App,South
ORD01314,2024-12-10,PRD017,3,44.19,132.57,Marketplace,South
ORD01315,2024-04-13,PRD010,4,287.73,1150.92,Mobile App,North
ORD01316,2023-11-25,PRD026,3,271.02,813.06,Website,West
ORD01317,2024-05-11,PRD002,2,243.82,487.64,Mobile App,North
ORD01318,2023-09-09,PRD002,4,243.82,975.28,Mobile App,North
ORD01319,2024-10-02,PRD014,3,135.15,405.45,Marketplace,North
ORD01320,2024-07-23,PRD002,3,243.82,731.46,Website,East
ORD01321,2024-04-12,PRD029,3,127.64,382.92,Marketplace,South
ORD01322,2023-05-13,PRD003,3,186.75,560.25,Website,South
ORD01323,2024-12-06,PRD014,1,135.15,135.15,Mobile App,South
ORD01324,2023-11-12,PRD002,4,243.82,975.28,Mobile App,South
ORD01325,2024-10-26,PRD026,4,271.02,1084.08,Mobile App,West
ORD01326,2023-02-10,PRD029,1,127.64,127.64,Mobile App,East
ORD01327,2023-04-01,PRD020,3,65.35,196.05,Website,West
ORD01328,2023-04-22,PRD022,3,143.36,430.08,Marketplace,South
ORD01329,2023-05-01,PRD022,2,143.36,286.72,Mobile App,South
ORD01330,2023-08-24,PRD014,2,135.15,270.3,Mobile App,East
ORD01331,2024-06-01,PRD003,3,186.75,560.25,Marketplace,West
ORD01332,2023-09-10,PRD018,2,214.78,429.56,Mobile App,West
ORD01333,2024-11-17,PRD004,2,86.63,173.26,Marketplace,West
ORD01334,2024-10-15,PRD023,3,200.74,602.22,Marketplace,East
ORD01335,2024-09-09,PRD015,3,223.07,669.21,Mobile App,West
ORD01336,2023-07-02,PRD014,4,135.15,540.6,Mobile App,North
ORD01337,2024-04-08,PRD030,1,210.91,210.91,Mobile App,North
ORD01338,2024-02-07,PRD025,2,29.76,59.52,Marketplace,East
ORD01339,2023-04-02,PRD026,2,271.02,542.04,Marketplace,East
ORD01340,2023-08-10,PRD005,3,35.21,105.63,Website,West
ORD01341,2024-01-25,PRD005,4,35.21,140.84,Marketplace,North
ORD01342,2024-01-02,PRD015,4,223.07,892.28,Website,North
ORD01343,2023-05-04,PRD002,3,243.82,731.46,Marketplace,North
ORD01344,2024-11-18,PRD011,1,94.78,94.78,Mobile App,West
ORD01345,2023-04-23,PRD023,3,200.74,602.22,Website,North
ORD01346,2024-04-25,PRD024,1,191.91,191.91,Marketplace,South
ORD01347,2024-06-10,PRD017,2,44.19,88.38,Marketplace,West
ORD01348,2024-03-17,PRD005,2,35.21,70.42,Marketplace,South
ORD01349,2024-09-07,PRD010,3,287.73,863.19,Marketplace,North
ORD01350,2024-02-16,PRD026,4,271.02,1084.08,Marketplace,South
ORD01351,2024-08-25,PRD004,1,86.63,86.63,Website,South
ORD01352,2023-01-21,PRD020,1,65.35,65.35,Marketplace,North
ORD01353,2023-02-03,PRD008,2,168.52,337.04,Website,West
ORD01354,2024-04-13,PRD001,4,246.2,984.8,Mobile App,North
ORD01355,2024-02-26,PRD030,1,210.91,210.91,Mobile App,West
ORD01356,2024-04-20,PRD016,2,193.43,386.86,Website,East
ORD01357,2024-07-13,PRD027,4,94.6,378.4,Marketplace,North
ORD01358,2023-11-01,PRD014,2,135.15,270.3,Marketplace,North
ORD01359,2024-04-11,PRD006,2,149.92,299.84,Marketplace,South
ORD01360,2023-12-30,PRD006,2,149.92,299.84,Mobile App,West
ORD01361,2024-04-02,PRD010,3,287.73,863.19,Marketplace,North
ORD01362,2023-07-31,PRD019,4,198.86,795.44,Mobile App,East
ORD01363,2024-11-29,PRD013,4,107.72,430.88,Marketplace,North
ORD01364,2023-12-19,PRD015,4,223.07,892.28,Mobile App,South
ORD01365,2024-08-10,PRD001,3,246.2,738.6,Mobile App,North
ORD01366,2024-05-15,PRD019,4,198.86,795.44,Website,East
ORD01367,2023-08-06,PRD002,4,243.82,975.28,Website,East
ORD01368,2023-02-23,PRD005,4,35.21,140.84,Marketplace,West
ORD01369,2023-02-13,PRD009,1,126.96,126.96,Website,East
ORD01370,2023-11-17,PRD017,2,44.19,88.38,Mobile App,West
ORD01371,2023-12-20,PRD017,1,44.19,44.19,Website,South
ORD01372,2023-05-29,PRD012,3,236.48,709.44,Mobile App,South
ORD01373,2024-03-18,PRD009,3,126.96,380.88,Mobile App,North
ORD01374,2023-08-17,PRD030,4,210.91,843.64,Mobile App,West
ORD01375,2024-06-08,PRD020,2,65.35,130.7,Marketplace,East
ORD01376,2024-06-19,PRD005,3,35.21,105.63,Marketplace,East
ORD01377,2024-09-20,PRD019,4,198.86,795.44,Website,North
ORD01378,2024-12-13,PRD001,2,246.2,492.4,Website,North
ORD01379,2023-04-06,PRD022,1,143.36,143.36,Mobile App,West
ORD01380,2023-09-28,PRD011,2,94.78,189.56,Marketplace,South
ORD01381,2024-02-15,PRD004,2,86.63,173.26,Marketplace,West
ORD01382,2023-08-21,PRD025,4,29.76,119.04,Website,North
ORD01383,2023-12-07,PRD020,3,65.35,196.05,Website,North
ORD01384,2023-07-15,PRD028,1,153.88,153.88,Mobile App,East
ORD01385,2023-06-30,PRD020,1,65.35,65.35,Website,East
ORD01386,2023-03-12,PRD004,4,86.63,346.52,Mobile App,South
ORD01387,2023-07-31,PRD021,2,128.81,257.62,Website,East
ORD01388,2023-10-08,PRD016,4,193.43,773.72,Marketplace,East
ORD01389,2024-03-25,PRD008,2,168.52,337.04,Marketplace,South
ORD01390,2023-07-01,PRD014,2,135.15,270.3,Website,North
ORD01391,2024-09-23,PRD021,1,128.81,128.81,Website,North
ORD01392,2023-04-27,PRD026,2,271.02,542.04,Website,East
ORD01393,2023-08-28,PRD025,4,29.76,119.04,Marketplace,North
ORD01394,2024-02-26,PRD011,2,94.78,189.56,Marketplace,West
ORD01395,2023-08-17,PRD007,2,126.34,252.68,Marketplace,West
ORD01396,2024-07-11,PRD017,3,44.19,132.57,Mobile App,South
ORD01397,2023-12-30,PRD026,1,271.02,271.02,Mobile App,West
ORD01398,2024-01-11,PRD021,4,128.81,515.24,Website,North
ORD01399,2023-12-31,PRD005,3,35.21,105.63,Website,North
ORD01400,2023-08-14,PRD016,2,193.43,386.86,Website,East
ORD01401,2023-01-17,PRD001,2,246.2,492.4,Mobile App,East
ORD01402,2024-11-21,PRD013,3,107.72,323.16,Website,South
ORD01403,2024-01-04,PRD010,1,287.73,287.73,Marketplace,South
ORD01404,2024-12-06,PRD028,3,153.88,461.64,Mobile App,North
ORD01405,2023-06-07,PRD018,1,214.78,214.78,Marketplace,West
ORD01406,2023-09-15,PRD030,3,210.91,632.73,Marketplace,North
ORD01407,2023-02-06,PRD002,3,243.82,731.46,Mobile App,East
ORD01408,2023-12-28,PRD007,3,126.34,379.02,Website,South
ORD01409,2024-10-06,PRD007,3,126.34,379.02,Marketplace,North
ORD01410,2024-04-22,PRD008,4,168.52,674.08,Website,North
ORD01411,2023-12-10,PRD012,1,236.48,236.48,Mobile App,North
ORD01412,2024-01-27,PRD029,4,127.64,510.56,Website,East
ORD01413,2024-09-10,PRD024,1,191.91,191.91,Website,North
ORD01414,2023-11-11,PRD016,2,193.43,386.86,Marketplace,East
ORD01415,2024-10-06,PRD014,4,135.15,540.6,Mobile App,South
ORD01416,2024-06-15,PRD001,1,246.2,246.2,Website,South
ORD01417,2024-07-11,PRD018,4,214.78,859.12,Marketplace,North
ORD01418,2023-09-25,PRD018,4,214.78,859.12,Website,West
ORD01419,2023-10-20,PRD025,4,29.76,119.04,Marketplace,South
ORD01420,2024-02-21,PRD014,4,135.15,540.6,Marketplace,South
ORD01421,2023-05-23,PRD004,4,86.63,346.52,Website,East
ORD01422,2024-02-08,PRD012,2,236.48,472.96,Mobile App,West
ORD01423,2023-02-23,PRD030,1,210.91,210.91,Website,South
ORD01424,2024-01-04,PRD003,1,186.75,186.75,Website,West
ORD01425,2024-07-12,PRD024,1,191.91,191.91,Website,South
ORD01426,2023-07-24,PRD027,1,94.6,94.6,Website,North
ORD01427,2024-12-23,PRD005,4,35.21,140.84,Website,East
ORD01428,2024-05-11,PRD002,3,243.82,731.46,Mobile App,South
ORD01429,2023-03-28,PRD010,2,287.73,575.46,Marketplace,West
ORD01430,2024-12-12,PRD016,1,193.43,193.43,Marketplace,North
ORD01431,2023-10-15,PRD003,3,186.75,560.25,Marketplace,South
ORD01432,2024-08-03,PRD016,3,193.43,580.29,Website,West
ORD01433,2023-09-05,PRD023,3,200.74,602.22,Mobile App,East
ORD01434,2024-11-16,PRD028,2,153.88,307.76,Marketplace,East
ORD01435,2024-07-05,PRD011,1,94.78,94.78,Website,East
ORD01436,2023-05-26,PRD029,4,127.64,510.56,Marketplace,West
ORD01437,2024-01-07,PRD009,1,126.96,126.96,Website,South
ORD01438,2024-01-01,PRD027,2,94.6,189.2,Mobile App,South
ORD01439,2023-02-03,PRD004,3,86.63,259.89,Marketplace,South
ORD01440,2023-04-11,PRD002,2,243.82,487.64,Marketplace,West
ORD01441,2023-09-01,PRD021,4,128.81,515.24,Website,North
ORD01442,2023-12-12,PRD016,1,193.43,193.43,Mobile App,East
ORD01443,2023-11-30,PRD019,4,198.86,795.44,Mobile App,North
ORD01444,2024-03-18,PRD002,3,243.82,731.46,Marketplace,West
ORD01445,2024-01-12,PRD016,1,193.43,193.43,Mobile App,West
ORD01446,2023-08-28,PRD015,1,223.07,223.07,Website,South
ORD01447,2024-03-23,PRD013,2,107.72,215.44,Marketplace,West
ORD01448,2023-04-29,PRD018,1,214.78,214.78,Marketplace,East
ORD01449,2024-12-24,PRD002,3,243.82,731.46,Website,East
ORD01450,2024-06-23,PRD030,3,210.91,632.73,Marketplace,South
ORD01451,2023-08-07,PRD025,1,29.76,29.76,Mobile App,West
ORD01452,2023-09-03,PRD028,4,153.88,615.52,Marketplace,North
ORD01453,2024-08-27,PRD026,1,271.02,271.02,Marketplace,West
ORD01454,2024-01-24,PRD024,3,191.91,575.73,Marketplace,West
ORD01455,2024-06-01,PRD014,3,135.15,405.45,Website,West
ORD01456,2023-08-07,PRD015,2,223.07,446.14,Website,North
ORD01457,2024-08-18,PRD009,3,126.96,380.88,Website,South
ORD01458,2023-09-26,PRD025,3,29.76,89.28,Mobile App,West
ORD01459,2024-05-06,PRD002,3,243.82,731.46,Mobile App,East
ORD01460,2024-12-16,PRD022,3,143.36,430.08,Marketplace,North
ORD01461,2024-03-02,PRD004,3,86.63,259.89,Marketplace,East
ORD01462,2024-08-04,PRD027,3,94.6,283.8,Website,West
ORD01463,2024-06-13,PRD015,1,223.07,223.07,Mobile App,North
ORD01464,2024-05-17,PRD015,1,223.07,223.07,Mobile App,West
ORD01465,2023-01-20,PRD021,2,128.81,257.62,Mobile App,North
ORD01466,2023-12-13,PRD019,1,198.86,198.86,Mobile App,East
ORD01467,2024-12-06,PRD003,4,186.75,747.0,Website,East
ORD01468,2024-07-25,PRD025,3,29.76,89.28,Mobile App,West
ORD01469,2024-07-20,PRD005,2,35.21,70.42,Marketplace,South
ORD01470,2024-02-26,PRD005,1,35.21,35.21,Website,North
ORD01471,2024-06-10,PRD021,1,128.81,128.81,Website,West
ORD01472,2024-03-01,PRD019,3,198.86,596.58,Website,South
ORD01473,2023-05-05,PRD002,3,243.82,731.46,Mobile App,North
ORD01474,2024-04-04,PRD022,3,143.36,430.08,Marketplace,North
ORD01475,2024-03-28,PRD020,2,65.35,130.7,Mobile App,North
ORD01476,2024-09-06,PRD003,4,186.75,747.0,Website,North
ORD01477,2023-04-18,PRD008,2,168.52,337.04,Mobile App,East
ORD01478,2024-05-11,PRD027,4,94.6,378.4,Website,West
ORD01479,2023-01-24,PRD029,3,127.64,382.92,Website,North
ORD01480,2024-11-23,PRD011,3,94.78,284.34,Mobile App,West
ORD01481,2023-03-22,PRD029,3,127.64,382.92,Mobile App,East
ORD01482,2023-01-14,PRD020,1,65.35,65.35,Website,East
ORD01483,2023-08-17,PRD002,3,243.82,731.46,Website,North
ORD01484,2023-04-21,PRD004,2,86.63,173.26,Mobile App,East
ORD01485,2024-05-19,PRD007,4,126.34,505.36,Marketplace,North
ORD01486,2023-10-27,PRD022,2,143.36,286.72,Mobile App,North
ORD01487,2024-07-19,PRD003,2,186.75,373.5,Marketplace,West
ORD01488,2024-11-02,PRD018,1,214.78,214.78,Marketplace,North
ORD01489,2024-09-29,PRD020,4,65.35,261.4,Marketplace,West
ORD01490,2024-06-21,PRD011,3,94.78,284.34,Website,East
ORD01491,2023-02-15,PRD030,2,210.91,421.82,Mobile App,South
ORD01492,2023-04-11,PRD026,3,271.02,813.06,Website,West
ORD01493,2023-06-01,PRD011,1,94.78,94.78,Marketplace,South
ORD01494,2023-08-26,PRD015,4,223.07,892.28,Mobile App,North
ORD01495,2024-04-28,PRD012,1,236.48,236.48,Mobile App,West
ORD01496,2024-01-19,PRD020,2,65.35,130.7,Mobile App,West
ORD01497,2023-08-18,PRD008,2,168.52,337.04,Marketplace,South
ORD01498,2023-05-07,PRD025,4,29.76,119.04,Marketplace,South
ORD01499,2024-10-27,PRD020,3,65.35,196.05,Mobile App,East
ORD01500,2023-09-07,PRD011,1,94.78,94.78,Website,West
ORD01501,2023-09-16,PRD014,2,135.15,270.3,Marketplace,West
ORD01502,2024-07-17,PRD021,2,128.81,257.62,Website,West
ORD01503,2024-06-10,PRD001,2,246.2,492.4,Website,West
ORD01504,2024-04-14,PRD009,4,126.96,507.84,Marketplace,North
ORD01505,2024-05-21,PRD005,1,35.21,35.21,Mobile App,North
ORD01506,2024-03-21,PRD023,2,200.74,401.48,Website,South
ORD01507,2023-05-21,PRD017,4,44.19,176.76,Mobile App,East
ORD01508,2023-06-29,PRD005,4,35.21,140.84,Marketplace,South
ORD01509,2024-02-12,PRD023,3,200.74,602.22,Website,East
ORD01510,2023-06-14,PRD029,3,127.64,382.92,Marketplace,North
ORD01511,2024-12-11,PRD024,1,191.91,191.91,Website,East
ORD01512,2023-08-06,PRD015,4,223.07,892.28,Marketplace,West
ORD01513,2023-07-30,PRD024,4,191.91,767.64,Mobile App,West
ORD01514,2023-06-01,PRD023,2,200.74,401.48,Marketplace,South
ORD01515,2024-05-29,PRD024,1,191.91,191.91,Website,North
ORD01516,2023-08-20,PRD019,3,198.86,596.58,Marketplace,West
ORD01517,2023-09-12,PRD013,3,107.72,323.16,Mobile App,South
ORD01518,2024-11-12,PRD017,3,44.19,132.57,Website,South
ORD01519,2024-08-03,PRD010,4,287.73,1150.92,Mobile App,North
ORD01520,2023-07-19,PRD019,4,198.86,795.44,Mobile App,East
ORD01521,2023-03-30,PRD013,3,107.72,323.16,Website,South
ORD01522,2024-05-08,PRD002,2,243.82,487.64,Mobile App,East
ORD01523,2023-10-05,PRD019,3,198.86,596.58,Website,East
ORD01524,2024-12-16,PRD010,2,287.73,575.46,Website,East
ORD01525,2024-08-20,PRD009,4,126.96,507.84,Mobile App,South
ORD01526,2024-11-27,PRD029,2,127.64,255.28,Mobile App,East
ORD01527,2024-08-10,PRD020,1,65.35,65.35,Website,East
ORD01528,2023-08-01,PRD005,1,35.21,35.21,Website,South
ORD01529,2023-07-29,PRD001,1,246.2,246.2,Marketplace,South
ORD01530,2024-06-05,PRD001,4,246.2,984.8,Website,East
ORD01531,2023-09-10,PRD007,3,126.34,379.02,Marketplace,West
ORD01532,2023-11-19,PRD024,4,191.91,767.64,Marketplace,South
ORD01533,2023-07-07,PRD027,4,94.6,378.4,Mobile App,North
ORD01534,2023-12-16,PRD023,1,200.74,200.74,Mobile App,West
ORD01535,2023-05-28,PRD016,3,193.43,580.29,Website,South
ORD01536,2024-01-29,PRD009,1,126.96,126.96,Mobile App,North
ORD01537,2024-11-12,PRD024,2,191.91,383.82,Marketplace,North
ORD01538,2024-05-23,PRD011,2,94.78,189.56,Marketplace,East
ORD01539,2023-04-11,PRD009,4,126.96,507.84,Marketplace,North
ORD01540,2024-03-25,PRD023,3,200.74,602.22,Website,West
ORD01541,2024-03-04,PRD004,3,86.63,259.89,Website,North
ORD01542,2023-06-26,PRD021,1,128.81,128.81,Website,South
ORD01543,2024-05-03,PRD019,4,198.86,795.44,Website,South
ORD01544,2024-01-23,PRD009,4,126.96,507.84,Website,West
ORD01545,2024-04-10,PRD027,2,94.6,189.2,Marketplace,West
ORD01546,2023-02-08,PRD010,2,287.73,575.46,Website,North
ORD01547,2023-10-29,PRD017,2,44.19,88.38,Website,West
ORD01548,2024-06-07,PRD003,4,186.75,747.0,Marketplace,South
ORD01549,2023-03-15,PRD023,2,200.74,401.48,Website,West
ORD01550,2024-07-16,PRD023,3,200.74,602.22,Marketplace,West
ORD01551,2023-01-04,PRD021,2,128.81,257.62,Marketplace,East
ORD01552,2024-02-06,PRD016,2,193.43,386.86,Mobile App,South
ORD01553,2024-11-09,PRD029,3,127.64,382.92,Marketplace,West
ORD01554,2023-10-25,PRD016,4,193.43,773.72,Marketplace,East
ORD01555,2024-11-13,PRD018,4,214.78,859.12,Mobile App,North
ORD01556,2024-10-03,PRD008,1,168.52,168.52,Mobile App,West
ORD01557,2023-12-15,PRD015,3,223.07,669.21,Website,West
ORD01558,2023-05-26,PRD004,2,86.63,173.26,Mobile App,East
ORD01559,2024-12-04,PRD022,1,143.36,143.36,Mobile App,West
ORD01560,2023-08-23,PRD023,2,200.74,401.48,Mobile App,West
ORD01561,2024-04-16,PRD020,4,65.35,261.4,Marketplace,South
ORD01562,2024-10-24,PRD001,3,246.2,738.6,Mobile App,South
ORD01563,2023-03-07,PRD029,4,127.64,510.56,Website,East
ORD01564,2024-02-24,PRD009,3,126.96,380.88,Mobile App,West
ORD01565,2024-01-26,PRD026,4,271.02,1084.08,Mobile App,West
ORD01566,2024-06-11,PRD009,1,126.96,126.96,Mobile App,West
ORD01567,2024-11-14,PRD024,2,191.91,383.82,Mobile App,North
ORD01568,2024-10-28,PRD010,4,287.73,1150.92,Mobile App,South
ORD01569,2023-05-08,PRD019,2,198.86,397.72,Marketplace,South
ORD01570,2024-10-06,PRD025,1,29.76,29.76,Marketplace,East
ORD01571,2023-05-09,PRD005,1,35.21,35.21,Marketplace,North
ORD01572,2024-11-02,PRD026,4,271.02,1084.08,Website,East
ORD01573,2024-12-28,PRD030,3,210.91,632.73,Marketplace,North
ORD01574,2023-10-17,PRD021,1,128.81,128.81,Marketplace,South
ORD01575,2023-12-28,PRD012,2,236.48,472.96,Website,West
ORD01576,2024-11-14,PRD028,2,153.88,307.76,Mobile App,South
ORD01577,2024-12-03,PRD030,3,210.91,632.73,Mobile App,West
ORD01578,2024-11-07,PRD007,2,126.34,252.68,Website,North
ORD01579,2024-10-02,PRD028,1,153.88,153.88,Marketplace,North
ORD01580,2023-01-07,PRD017,4,44.19,176.76,Mobile App,North
ORD01581,2024-02-19,PRD006,3,149.92,449.76,Mobile App,North
ORD01582,2023-03-20,PRD008,2,168.52,337.04,Website,East
ORD01583,2024-12-18,PRD024,1,191.91,191.91,Mobile App,West
ORD01584,2023-07-27,PRD005,3,35.21,105.63,Website,North
ORD01585,2024-12-23,PRD003,4,186.75,747.0,Website,North
ORD01586,2024-02-01,PRD024,2,191.91,383.82,Website,West
ORD01587,2023-12-27,PRD007,3,126.34,379.02,Mobile App,West
ORD01588,2024-11-16,PRD017,1,44.19,44.19,Mobile App,East
ORD01589,2024-09-13,PRD015,2,223.07,446.14,Website,East
ORD01590,2023-12-08,PRD021,4,128.81,515.24,Mobile App,East
ORD01591,2023-05-21,PRD014,1,135.15,135.15,Website,West
ORD01592,2023-03-24,PRD018,3,214.78,644.34,Mobile App,East
ORD01593,2023-04-29,PRD030,2,210.91,421.82,Mobile App,North
