SalesID,OrderDate,StoreID,CustomerID,ProductID,EmployeeID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
SAL12232,2023-04-02,STR19,CUS0045,PRD142,EMP075,1,542.72,0.2,434.18,274.0,160.18,Retail Store
SAL12233,2022-12-19,STR17,CUS0779,PRD119,EMP051,1,978.16,0.0,978.16,412.85,565.31,Retail Store
SAL12234,2022-09-17,STR01,CUS0426,PRD008,EMP010,1,315.45,0.0,315.45,226.85,88.6,Retail Store
SAL12235,2022-06-04,STR20,CUS0778,PRD088,EMP011,1,712.62,0.2,570.1,377.5,192.6,Retail Store
SAL12236,2024-06-08,STR02,CUS0076,PRD045,EMP033,1,544.23,0.2,435.38,334.71,100.67,Marketplace
SAL12237,2025-06-23,STR19,CUS0784,PRD119,EMP051,1,978.16,0.0,978.16,412.85,565.31,Mobile App
SAL12238,2022-07-31,STR17,CUS0729,PRD013,EMP009,2,523.91,0.15,890.65,565.98,324.67,Online
SAL12239,2025-01-15,STR04,CUS0069,PRD103,EMP063,1,1185.79,0.0,1185.79,503.65,682.14,Marketplace
SAL12240,2023-07-11,STR13,CUS0274,PRD100,EMP076,4,1039.72,0.0,4158.88,1709.4,2449.48,Retail Store
SAL12241,2025-06-15,STR01,CUS0669,PRD026,EMP077,3,795.2,0.1,2147.04,1275.12,871.92,Online
SAL12242,2024-11-06,STR17,CUS0100,PRD060,EMP022,1,691.7,0.1,622.53,277.26,345.27,Retail Store
SAL12243,2025-06-23,STR09,CUS0513,PRD125,EMP002,1,266.76,0.0,266.76,193.28,73.48,Mobile App
SAL12244,2022-12-24,STR18,CUS0195,PRD066,EMP002,3,612.55,0.15,1562.0,1047.18,514.82,Retail Store
SAL12245,2024-05-27,STR18,CUS0359,PRD021,EMP059,1,158.66,0.0,158.66,76.48,82.18,Retail Store
SAL12246,2023-02-12,STR13,CUS0588,PRD037,EMP038,1,451.39,0.05,428.82,197.8,231.02,Retail Store
SAL12247,2022-12-31,STR05,CUS0147,PRD071,EMP063,1,256.19,0.0,256.19,179.28,76.91,Online
SAL12248,2022-08-31,STR01,CUS0631,PRD121,EMP043,3,335.41,0.0,1006.23,596.97,409.26,Mobile App
SAL12249,2023-11-18,STR20,CUS0718,PRD007,EMP020,4,849.99,0.0,3399.96,2024.44,1375.52,Online
SAL12250,2023-03-21,STR15,CUS0331,PRD099,EMP050,1,228.91,0.0,228.91,105.56,123.35,Marketplace
SAL12251,2025-07-20,STR08,CUS0709,PRD116,EMP071,3,763.65,0.0,2290.95,1085.25,1205.7,Online
SAL12252,2023-02-20,STR10,CUS0635,PRD061,EMP074,3,1245.44,0.0,3736.32,1550.79,2185.53,Marketplace
SAL12253,2024-02-28,STR17,CUS0426,PRD006,EMP032,2,1065.43,0.0,2130.86,868.2,1262.66,Mobile App
SAL12254,2022-04-23,STR20,CUS0769,PRD041,EMP011,1,317.51,0.0,317.51,136.23,181.28,Marketplace
SAL12255,2023-11-10,STR20,CUS0411,PRD102,EMP033,2,589.12,0.05,1119.33,881.02,238.31,Marketplace
SAL12256,2023-08-24,STR06,CUS0515,PRD149,EMP079,5,741.32,0.0,3706.6,1592.7,2113.9,Retail Store
SAL12257,2023-10-11,STR12,CUS0476,PRD111,EMP058,2,295.29,0.0,590.58,438.1,152.48,Mobile App
SAL12258,2025-01-05,STR03,CUS0547,PRD076,EMP009,1,1227.35,0.0,1227.35,521.7,705.65,Retail Store
SAL12259,2023-05-17,STR07,CUS0789,PRD008,EMP061,2,315.45,0.0,630.9,453.7,177.2,Online
SAL12260,2024-06-24,STR16,CUS0527,PRD045,EMP022,2,544.23,0.0,1088.46,669.42,419.04,Mobile App
SAL12261,2023-02-20,STR14,CUS0557,PRD125,EMP018,1,266.76,0.15,226.75,193.28,33.47,Online
SAL12262,2024-02-12,STR06,CUS0604,PRD133,EMP068,1,619.15,0.15,526.28,405.95,120.33,Online
SAL12263,2025-01-23,STR08,CUS0056,PRD011,EMP010,1,357.41,0.0,357.41,230.98,126.43,Retail Store
SAL12264,2025-01-03,STR03,CUS0396,PRD100,EMP040,1,1039.72,0.0,1039.72,427.35,612.37,Marketplace
SAL12265,2023-11-05,STR09,CUS0461,PRD005,EMP056,2,1044.73,0.0,2089.46,888.46,1201.0,Mobile App
SAL12266,2023-12-17,STR13,CUS0324,PRD024,EMP068,1,78.8,0.2,63.04,37.02,26.02,Mobile App
SAL12267,2024-10-06,STR06,CUS0330,PRD077,EMP063,1,549.27,0.15,466.88,270.53,196.35,Online
SAL12268,2022-09-25,STR14,CUS0009,PRD007,EMP045,1,849.99,0.05,807.49,506.11,301.38,Marketplace
SAL12269,2022-03-22,STR13,CUS0439,PRD064,EMP048,1,396.23,0.1,356.61,173.67,182.94,Marketplace
SAL12270,2023-09-13,STR18,CUS0568,PRD137,EMP046,2,891.85,0.0,1783.7,963.04,820.66,Mobile App
SAL12271,2024-08-27,STR05,CUS0011,PRD073,EMP010,3,872.19,0.2,2093.26,1342.56,750.7,Mobile App
SAL12272,2024-01-05,STR01,CUS0202,PRD115,EMP047,4,704.07,0.05,2675.47,1333.2,1342.27,Mobile App
SAL12273,2024-06-27,STR09,CUS0560,PRD054,EMP017,1,728.13,0.05,691.72,499.23,192.49,Marketplace
SAL12274,2023-03-13,STR04,CUS0471,PRD106,EMP041,1,449.23,0.0,449.23,347.69,101.54,Retail Store
SAL12275,2023-01-20,STR05,CUS0721,PRD047,EMP007,1,494.38,0.0,494.38,265.69,228.69,Retail Store
SAL12276,2023-08-14,STR18,CUS0591,PRD056,EMP076,2,1182.21,0.2,1891.54,1017.92,873.62,Online
SAL12277,2022-05-21,STR02,CUS0123,PRD046,EMP061,1,1051.5,0.15,893.77,541.14,352.63,Mobile App
SAL12278,2022-06-25,STR07,CUS0339,PRD143,EMP002,1,384.27,0.05,365.06,182.41,182.65,Retail Store
SAL12279,2023-06-07,STR19,CUS0551,PRD078,EMP056,4,676.26,0.15,2299.28,1629.8,669.48,Retail Store
SAL12280,2024-02-29,STR19,CUS0012,PRD036,EMP018,1,1088.59,0.2,870.87,443.25,427.62,Mobile App
SAL12281,2022-08-26,STR03,CUS0747,PRD114,EMP005,2,463.43,0.0,926.86,538.74,388.12,Retail Store
SAL12282,2024-03-19,STR13,CUS0362,PRD049,EMP003,4,105.38,0.0,421.52,170.52,251.0,Mobile App
SAL12283,2024-05-10,STR08,CUS0369,PRD002,EMP025,1,1009.51,0.15,858.08,459.95,398.13,Marketplace
SAL12284,2022-06-27,STR14,CUS0506,PRD054,EMP070,1,728.13,0.0,728.13,499.23,228.9,Marketplace
SAL12285,2024-01-30,STR09,CUS0199,PRD141,EMP068,2,407.14,0.0,814.28,402.92,411.36,Mobile App
SAL12286,2023-08-14,STR17,CUS0244,PRD110,EMP032,3,226.13,0.1,610.55,403.86,206.69,Marketplace
SAL12287,2022-04-30,STR04,CUS0444,PRD049,EMP079,1,105.38,0.0,105.38,42.63,62.75,Retail Store
SAL12288,2024-03-21,STR02,CUS0295,PRD022,EMP019,1,256.54,0.1,230.89,154.88,76.01,Marketplace
SAL12289,2024-06-20,STR20,CUS0356,PRD090,EMP061,1,1161.87,0.0,1161.87,535.16,626.71,Retail Store
SAL12290,2023-02-16,STR08,CUS0486,PRD067,EMP006,1,250.83,0.0,250.83,140.01,110.82,Marketplace
SAL12291,2023-12-11,STR12,CUS0199,PRD056,EMP076,4,1182.21,0.0,4728.84,2035.84,2693.0,Online
SAL12292,2023-09-22,STR02,CUS0308,PRD019,EMP036,1,718.75,0.15,610.94,317.23,293.71,Mobile App
SAL12293,2024-06-22,STR11,CUS0724,PRD076,EMP050,1,1227.35,0.05,1165.98,521.7,644.28,Marketplace
SAL12294,2022-02-27,STR04,CUS0636,PRD124,EMP076,2,801.35,0.0,1602.7,1058.4,544.3,Retail Store
SAL12295,2022-10-22,STR05,CUS0183,PRD130,EMP009,2,56.45,0.0,112.9,62.86,50.04,Online
SAL12296,2022-01-30,STR01,CUS0306,PRD117,EMP023,1,432.95,0.2,346.36,291.82,54.54,Online
SAL12297,2024-04-09,STR17,CUS0380,PRD115,EMP069,1,704.07,0.1,633.66,333.3,300.36,Mobile App
SAL12298,2025-05-09,STR14,CUS0234,PRD033,EMP009,1,283.64,0.0,283.64,115.54,168.1,Online
SAL12299,2022-06-24,STR01,CUS0336,PRD006,EMP080,1,1065.43,0.0,1065.43,434.1,631.33,Retail Store
SAL12300,2023-04-28,STR19,CUS0150,PRD133,EMP035,1,619.15,0.0,619.15,405.95,213.2,Online
SAL12301,2022-04-16,STR03,CUS0430,PRD045,EMP078,2,544.23,0.0,1088.46,669.42,419.04,Online
SAL12302,2022-06-13,STR17,CUS0754,PRD081,EMP006,1,465.05,0.05,441.8,362.59,79.21,Retail Store
SAL12303,2023-02-21,STR10,CUS0605,PRD087,EMP039,1,133.05,0.15,113.09,79.97,33.12,Retail Store
SAL12304,2023-10-16,STR10,CUS0365,PRD068,EMP024,2,144.72,0.0,289.44,157.54,131.9,Marketplace
SAL12305,2023-12-25,STR08,CUS0123,PRD046,EMP037,1,1051.5,0.0,1051.5,541.14,510.36,Marketplace
SAL12306,2022-07-04,STR02,CUS0145,PRD048,EMP050,4,125.89,0.0,503.56,402.28,101.28,Mobile App
SAL12307,2023-06-03,STR01,CUS0396,PRD029,EMP079,1,360.57,0.0,360.57,255.51,105.06,Marketplace
SAL12308,2022-06-28,STR19,CUS0800,PRD086,EMP021,3,1058.18,0.1,2857.09,1411.62,1445.47,Retail Store
SAL12309,2025-02-23,STR01,CUS0751,PRD116,EMP079,1,763.65,0.0,763.65,361.75,401.9,Mobile App
SAL12310,2022-06-05,STR03,CUS0577,PRD083,EMP024,1,963.17,0.2,770.54,532.22,238.32,Marketplace
SAL12311,2022-01-13,STR01,CUS0209,PRD100,EMP066,2,1039.72,0.1,1871.5,854.7,1016.8,Mobile App
SAL12312,2023-12-05,STR20,CUS0139,PRD012,EMP063,1,116.58,0.0,116.58,61.16,55.42,Online
SAL12313,2023-06-28,STR20,CUS0181,PRD136,EMP025,2,438.89,0.0,877.78,623.42,254.36,Marketplace
SAL12314,2025-01-21,STR12,CUS0381,PRD119,EMP024,2,978.16,0.0,1956.32,825.7,1130.62,Mobile App
SAL12315,2025-03-19,STR15,CUS0051,PRD108,EMP062,1,615.47,0.0,615.47,267.64,347.83,Mobile App
SAL12316,2023-04-20,STR19,CUS0502,PRD136,EMP028,1,438.89,0.05,416.95,311.71,105.24,Marketplace
SAL12317,2023-07-08,STR07,CUS0542,PRD109,EMP069,2,1035.44,0.0,2070.88,896.18,1174.7,Retail Store
SAL12318,2023-12-20,STR12,CUS0554,PRD100,EMP064,3,1039.72,0.0,3119.16,1282.05,1837.11,Marketplace
SAL12319,2022-02-13,STR02,CUS0167,PRD052,EMP040,2,657.48,0.05,1249.21,840.2,409.01,Retail Store
SAL12320,2022-09-01,STR08,CUS0741,PRD054,EMP033,2,728.13,0.15,1237.82,998.46,239.36,Marketplace
SAL12321,2024-08-05,STR16,CUS0598,PRD088,EMP078,1,712.62,0.15,605.73,377.5,228.23,Retail Store
SAL12322,2025-05-27,STR08,CUS0489,PRD071,EMP068,2,256.19,0.1,461.14,358.56,102.58,Mobile App
SAL12323,2022-04-22,STR03,CUS0494,PRD004,EMP076,2,680.22,0.0,1360.44,556.52,803.92,Online
SAL12324,2022-03-24,STR03,CUS0321,PRD062,EMP054,1,658.74,0.0,658.74,412.59,246.15,Marketplace
SAL12325,2024-12-31,STR18,CUS0635,PRD131,EMP042,3,294.87,0.1,796.15,547.17,248.98,Marketplace
SAL12326,2022-12-21,STR08,CUS0463,PRD149,EMP025,2,741.32,0.0,1482.64,637.08,845.56,Online
SAL12327,2025-06-03,STR20,CUS0650,PRD015,EMP079,3,900.2,0.0,2700.6,1565.19,1135.41,Retail Store
SAL12328,2022-09-14,STR10,CUS0091,PRD095,EMP069,3,414.17,0.15,1056.13,594.39,461.74,Retail Store
SAL12329,2023-02-02,STR15,CUS0014,PRD123,EMP057,3,183.07,0.2,439.37,248.49,190.88,Retail Store
SAL12330,2023-07-05,STR01,CUS0761,PRD091,EMP039,2,273.58,0.0,547.16,285.14,262.02,Mobile App
SAL12331,2025-07-19,STR14,CUS0754,PRD140,EMP061,3,880.78,0.1,2378.11,1144.23,1233.88,Online
SAL12332,2022-07-31,STR05,CUS0774,PRD039,EMP061,2,765.4,0.0,1530.8,646.32,884.48,Marketplace
SAL12333,2022-04-15,STR13,CUS0510,PRD066,EMP069,1,612.55,0.0,612.55,349.06,263.49,Marketplace
SAL12334,2022-08-03,STR20,CUS0355,PRD106,EMP042,2,449.23,0.0,898.46,695.38,203.08,Mobile App
SAL12335,2024-03-18,STR03,CUS0199,PRD037,EMP051,2,451.39,0.0,902.78,395.6,507.18,Marketplace
SAL12336,2024-08-25,STR13,CUS0516,PRD054,EMP031,4,728.13,0.1,2621.27,1996.92,624.35,Retail Store
SAL12337,2023-08-15,STR01,CUS0284,PRD120,EMP052,3,74.57,0.2,178.97,125.64,53.33,Marketplace
SAL12338,2024-04-29,STR17,CUS0047,PRD025,EMP002,3,530.28,0.05,1511.3,691.14,820.16,Mobile App
SAL12339,2023-02-04,STR05,CUS0731,PRD143,EMP034,1,384.27,0.15,326.63,182.41,144.22,Marketplace
SAL12340,2023-03-03,STR01,CUS0047,PRD112,EMP039,1,474.27,0.0,474.27,337.84,136.43,Mobile App
SAL12341,2023-09-22,STR03,CUS0750,PRD085,EMP046,1,294.47,0.0,294.47,123.78,170.69,Retail Store
SAL12342,2025-02-24,STR02,CUS0664,PRD079,EMP053,2,87.68,0.05,166.59,135.56,31.03,Online
SAL12343,2024-09-12,STR13,CUS0367,PRD025,EMP043,2,530.28,0.15,901.48,460.76,440.72,Retail Store
SAL12344,2024-06-06,STR18,CUS0203,PRD118,EMP056,2,588.39,0.2,941.42,746.94,194.48,Online
SAL12345,2022-06-10,STR18,CUS0228,PRD066,EMP042,6,612.55,0.0,3675.3,2094.36,1580.94,Marketplace
SAL12346,2022-11-26,STR01,CUS0214,PRD140,EMP047,2,880.78,0.2,1409.25,762.82,646.43,Marketplace
SAL12347,2025-05-10,STR18,CUS0368,PRD042,EMP050,1,576.17,0.2,460.94,340.73,120.21,Mobile App
SAL12348,2022-03-28,STR08,CUS0724,PRD044,EMP061,1,87.58,0.15,74.44,52.38,22.06,Retail Store
SAL12349,2025-07-22,STR11,CUS0164,PRD142,EMP073,2,542.72,0.0,1085.44,548.0,537.44,Marketplace
SAL12350,2022-04-21,STR08,CUS0261,PRD109,EMP064,3,1035.44,0.0,3106.32,1344.27,1762.05,Retail Store
SAL12351,2024-02-13,STR08,CUS0631,PRD105,EMP070,1,351.53,0.0,351.53,208.41,143.12,Marketplace
SAL12352,2023-05-18,STR12,CUS0073,PRD132,EMP071,1,337.72,0.05,320.83,231.64,89.19,Marketplace
SAL12353,2025-05-02,STR19,CUS0620,PRD005,EMP006,1,1044.73,0.05,992.49,444.23,548.26,Mobile App
SAL12354,2024-12-01,STR13,CUS0142,PRD094,EMP066,3,394.89,0.15,1006.97,795.0,211.97,Retail Store
SAL12355,2025-03-02,STR06,CUS0173,PRD042,EMP040,1,576.17,0.05,547.36,340.73,206.63,Retail Store
SAL12356,2025-03-22,STR11,CUS0214,PRD077,EMP062,2,549.27,0.1,988.69,541.06,447.63,Online
SAL12357,2022-08-13,STR15,CUS0195,PRD100,EMP017,1,1039.72,0.1,935.75,427.35,508.4,Retail Store
SAL12358,2024-11-26,STR06,CUS0657,PRD021,EMP015,2,158.66,0.0,317.32,152.96,164.36,Online
SAL12359,2022-08-01,STR17,CUS0209,PRD128,EMP011,2,389.92,0.0,779.84,324.96,454.88,Mobile App
SAL12360,2023-08-22,STR15,CUS0267,PRD065,EMP042,1,371.76,0.0,371.76,223.55,148.21,Retail Store
SAL12361,2023-10-07,STR19,CUS0517,PRD024,EMP016,3,78.8,0.0,236.4,111.06,125.34,Mobile App
SAL12362,2022-08-23,STR12,CUS0637,PRD002,EMP015,2,1009.51,0.0,2019.02,919.9,1099.12,Retail Store
SAL12363,2024-10-24,STR04,CUS0046,PRD086,EMP070,1,1058.18,0.15,899.45,470.54,428.91,Retail Store
SAL12364,2023-10-20,STR04,CUS0440,PRD146,EMP054,1,1041.45,0.0,1041.45,432.93,608.52,Retail Store
SAL12365,2025-06-18,STR14,CUS0262,PRD057,EMP003,5,687.38,0.0,3436.9,1694.95,1741.95,Marketplace
SAL12366,2024-10-18,STR10,CUS0767,PRD090,EMP024,3,1161.87,0.0,3485.61,1605.48,1880.13,Retail Store
SAL12367,2024-05-03,STR11,CUS0164,PRD068,EMP015,1,144.72,0.0,144.72,78.77,65.95,Marketplace
SAL12368,2022-10-13,STR18,CUS0167,PRD035,EMP073,1,262.64,0.0,262.64,153.36,109.28,Marketplace
SAL12369,2023-05-01,STR08,CUS0499,PRD070,EMP014,2,956.79,0.1,1722.22,883.68,838.54,Marketplace
SAL12370,2024-12-15,STR19,CUS0608,PRD073,EMP062,1,872.19,0.1,784.97,447.52,337.45,Online
SAL12371,2024-08-02,STR10,CUS0477,PRD013,EMP032,1,523.91,0.0,523.91,282.99,240.92,Retail Store
SAL12372,2022-09-08,STR14,CUS0741,PRD086,EMP002,2,1058.18,0.0,2116.36,941.08,1175.28,Marketplace
SAL12373,2023-07-02,STR11,CUS0704,PRD007,EMP044,1,849.99,0.0,849.99,506.11,343.88,Online
SAL12374,2024-09-24,STR03,CUS0086,PRD017,EMP051,1,62.47,0.1,56.22,46.67,9.55,Online
SAL12375,2024-02-23,STR20,CUS0093,PRD073,EMP012,2,872.19,0.15,1482.72,895.04,587.68,Online
SAL12376,2024-12-23,STR04,CUS0620,PRD036,EMP005,1,1088.59,0.2,870.87,443.25,427.62,Marketplace
SAL12377,2023-01-18,STR07,CUS0606,PRD104,EMP024,3,1168.96,0.0,3506.88,1505.79,2001.09,Mobile App
SAL12378,2022-07-06,STR20,CUS0381,PRD057,EMP072,1,687.38,0.0,687.38,338.99,348.39,Marketplace
SAL12379,2024-01-14,STR02,CUS0201,,EMP073,2,377.82,0.0,755.64,316.0,439.64,Online
SAL12380,2023-07-20,STR20,CUS0675,PRD121,EMP059,1,335.41,0.05,318.64,198.99,119.65,Marketplace
SAL12381,2023-10-01,STR11,CUS0671,PRD018,EMP049,2,746.19,0.0,1492.38,1080.14,412.24,Online
SAL12382,2023-01-29,STR07,CUS0765,PRD104,EMP068,2,1168.96,0.0,2337.92,1003.86,1334.06,Online
SAL12383,2022-09-06,STR06,CUS0407,PRD137,EMP004,2,891.85,0.0,1783.7,963.04,820.66,Mobile App
SAL12384,2025-06-24,STR12,CUS0505,PRD116,EMP066,4,763.65,0.1,2749.14,1447.0,1302.14,Retail Store
SAL12385,2023-03-17,STR11,CUS0329,PRD053,EMP068,1,115.38,0.05,109.61,55.38,54.23,Retail Store
SAL12386,2022-06-01,STR07,CUS0598,PRD054,EMP044,1,728.13,0.2,582.5,499.23,83.27,Online
SAL12387,2025-05-16,STR14,CUS0170,PRD091,EMP014,3,273.58,0.0,820.74,427.71,393.03,Online
SAL12388,2025-04-19,STR02,CUS0609,PRD036,EMP009,1,1088.59,0.05,1034.16,443.25,590.91,Retail Store
SAL12389,2025-06-17,STR09,CUS0228,PRD002,EMP024,1,1009.51,0.15,858.08,459.95,398.13,Mobile App
SAL12390,2023-05-01,STR11,CUS0268,PRD052,EMP053,1,657.48,0.0,657.48,420.1,237.38,Marketplace
SAL12391,2024-01-21,STR01,CUS0375,PRD054,EMP004,1,728.13,0.0,728.13,499.23,228.9,Mobile App
SAL12392,2025-05-30,STR03,CUS0191,PRD007,EMP030,5,849.99,0.1,3824.95,2530.55,1294.4,Online
SAL12393,2023-12-18,STR05,CUS0512,PRD048,EMP045,2,125.89,0.0,251.78,201.14,50.64,Retail Store
SAL12394,2023-09-24,STR16,CUS0045,PRD071,EMP024,3,256.19,0.1,691.71,537.84,153.87,Marketplace
SAL12395,2025-08-08,STR03,CUS0786,PRD092,EMP050,1,235.59,0.0,235.59,132.85,102.74,Marketplace
SAL12396,2024-06-30,STR13,CUS0210,PRD028,EMP051,1,140.7,0.1,126.63,78.7,47.93,Marketplace
SAL12397,2022-02-26,STR13,CUS0012,PRD028,EMP040,3,140.7,0.05,400.99,236.1,164.89,Online
SAL12398,2022-04-02,STR18,CUS0444,PRD003,EMP043,1,489.13,0.1,440.22,336.36,103.86,Retail Store
SAL12399,2024-08-28,STR20,CUS0163,PRD093,EMP016,1,36.51,0.0,36.51,25.02,11.49,Retail Store
SAL12400,2025-04-08,STR05,CUS0394,PRD148,EMP051,3,770.6,0.0,2311.8,967.11,1344.69,Online
SAL12401,2022-05-04,STR20,CUS0214,PRD110,EMP017,1,226.13,0.0,226.13,134.62,91.51,Marketplace
SAL12402,2023-10-26,STR18,CUS0477,PRD144,EMP054,2,377.82,0.15,642.29,316.0,326.29,Retail Store
SAL12403,2023-10-07,STR05,CUS0162,PRD120,EMP002,2,74.57,0.1,134.23,83.76,50.47,Online
SAL12404,2023-05-27,STR06,CUS0666,PRD049,EMP040,4,105.38,0.15,358.29,170.52,187.77,Online
SAL12405,2024-02-17,STR17,CUS0567,PRD115,EMP017,2,704.07,0.2,1126.51,666.6,459.91,Online
SAL12406,2025-07-15,STR15,CUS0564,PRD142,EMP013,4,542.72,0.05,2062.34,1096.0,966.34,Online
SAL12407,2025-01-10,STR05,CUS0656,PRD128,EMP053,2,389.92,0.1,701.86,324.96,376.9,Marketplace
SAL12408,2022-12-27,STR19,CUS0246,PRD024,EMP019,3,78.8,0.1,212.76,111.06,101.7,Retail Store
SAL12409,2022-09-03,STR14,CUS0436,PRD046,EMP009,2,1051.5,0.15,1787.55,1082.28,705.27,Marketplace
SAL12410,2025-06-08,STR16,CUS0376,PRD065,EMP037,4,371.76,0.0,1487.04,894.2,592.84,Online
SAL12411,2022-09-07,STR05,CUS0200,PRD142,EMP054,1,542.72,0.1,488.45,274.0,214.45,Mobile App
SAL12412,2023-05-18,STR04,CUS0666,PRD045,EMP016,2,544.23,0.15,925.19,669.42,255.77,Mobile App
SAL12413,2025-06-01,STR19,CUS0606,PRD082,EMP033,1,1046.61,0.2,837.29,482.94,354.35,Retail Store
SAL12414,2022-08-19,STR13,CUS0537,PRD127,EMP035,2,659.02,0.0,1318.04,915.76,402.28,Mobile App
SAL12415,2023-10-17,STR01,CUS0101,PRD094,EMP080,2,394.89,0.0,789.78,530.0,259.78,Marketplace
SAL12416,2025-04-13,STR14,CUS0706,PRD148,EMP047,3,770.6,0.0,2311.8,967.11,1344.69,Retail Store
SAL12417,2023-02-16,STR11,CUS0638,PRD109,EMP030,2,1035.44,0.05,1967.34,896.18,1071.16,Online
SAL12418,2024-02-16,STR18,CUS0667,PRD054,EMP078,1,728.13,0.1,655.32,499.23,156.09,Retail Store
SAL12419,2024-05-23,STR13,CUS0746,PRD130,EMP028,5,56.45,0.0,282.25,157.15,125.1,Retail Store
SAL12420,2023-05-08,STR11,CUS0731,PRD097,EMP004,1,289.76,0.1,260.78,229.68,31.1,Marketplace
SAL12421,2023-03-04,STR03,CUS0035,PRD039,EMP065,2,765.4,0.15,1301.18,646.32,654.86,Marketplace
SAL12422,2025-07-11,STR10,CUS0392,PRD087,EMP011,2,133.05,0.0,266.1,159.94,106.16,Retail Store
SAL12423,2024-07-31,STR09,CUS0775,PRD138,EMP018,2,811.51,0.0,1623.02,795.14,827.88,Online
SAL12424,2025-08-08,STR20,CUS0263,PRD133,EMP051,2,619.15,0.1,1114.47,811.9,302.57,Online
SAL12425,2023-09-15,STR20,CUS0678,PRD115,EMP018,3,704.07,0.2,1689.77,999.9,689.87,Online
SAL12426,2022-06-03,STR05,CUS0479,PRD123,EMP042,2,183.07,0.0,366.14,165.66,200.48,Retail Store
SAL12427,2022-03-07,STR02,CUS0570,PRD072,EMP078,1,727.94,0.05,691.54,406.13,285.41,Mobile App
SAL12428,2023-08-09,STR04,CUS0519,PRD020,EMP041,3,554.76,0.0,1664.28,1330.92,333.36,Marketplace
SAL12429,2025-07-23,STR11,CUS0742,PRD053,EMP022,3,115.38,0.0,346.14,166.14,180.0,Mobile App
SAL12430,2022-04-28,STR01,CUS0599,PRD034,EMP002,1,662.71,0.2,530.17,379.83,150.34,Online
SAL12431,2024-01-08,STR17,CUS0168,PRD066,EMP066,2,612.55,0.15,1041.33,698.12,343.21,Online
SAL12432,2023-12-14,STR13,CUS0289,PRD018,EMP033,1,746.19,0.2,596.95,540.07,56.88,Mobile App
SAL12433,2023-05-21,STR06,CUS0501,PRD135,EMP005,1,570.26,0.05,541.75,312.21,229.54,Retail Store
SAL12434,2024-01-14,STR18,CUS0141,PRD038,EMP071,1,442.44,0.15,376.07,312.17,63.9,Marketplace
SAL12435,2022-12-25,STR18,CUS0277,PRD128,EMP038,1,389.92,0.1,350.93,162.48,188.45,Marketplace
SAL12436,2022-11-22,STR15,CUS0732,PRD032,EMP022,2,1029.07,0.05,1955.23,1039.36,915.87,Mobile App
SAL12437,2024-04-21,STR19,CUS0221,PRD129,EMP070,4,761.05,0.0,3044.2,1837.0,1207.2,Marketplace
SAL12438,2023-09-21,STR06,CUS0687,PRD082,EMP074,1,1046.61,0.0,1046.61,482.94,563.67,Retail Store
SAL12439,2023-08-05,STR17,CUS0783,PRD014,EMP003,2,110.38,0.0,220.76,125.32,95.44,Marketplace
SAL12440,2024-07-09,STR15,CUS0192,PRD117,EMP055,2,432.95,0.0,865.9,583.64,282.26,Retail Store
SAL12441,2025-07-08,STR02,CUS0109,PRD134,EMP049,2,578.6,0.0,1157.2,748.66,408.54,Mobile App
SAL12442,2022-09-20,STR17,CUS0201,PRD064,EMP011,3,396.23,0.0,1188.69,521.01,667.68,Mobile App
SAL12443,2025-06-01,STR17,CUS0237,PRD108,EMP025,1,615.47,0.0,615.47,267.64,347.83,Retail Store
SAL12444,2024-01-24,STR05,CUS0288,PRD094,EMP048,4,394.89,0.0,1579.56,1060.0,519.56,Online
SAL12445,2023-12-13,STR13,CUS0224,PRD098,EMP063,4,567.94,0.15,1931.0,1090.36,840.64,Mobile App
SAL12446,2024-02-06,STR13,CUS0277,PRD032,EMP002,1,1029.07,0.05,977.62,519.68,457.94,Marketplace
SAL12447,2024-01-02,STR15,CUS0009,PRD149,EMP035,1,741.32,0.0,741.32,318.54,422.78,Mobile App
SAL12448,2024-07-19,STR20,CUS0109,PRD114,EMP062,2,463.43,0.15,787.83,538.74,249.09,Online
SAL12449,2023-03-28,STR10,CUS0704,PRD044,EMP051,2,87.58,0.0,175.16,104.76,70.4,Online
SAL12450,2024-02-01,STR01,CUS0559,PRD096,EMP006,3,1106.48,0.0,3319.44,1564.02,1755.42,Marketplace
SAL12451,2023-04-27,STR12,CUS0318,PRD040,EMP033,1,720.79,0.0,720.79,347.67,373.12,Retail Store
SAL12452,2023-12-04,STR06,CUS0775,PRD056,EMP019,1,1182.21,0.05,1123.1,508.96,614.14,Mobile App
SAL12453,2025-06-03,STR05,CUS0519,PRD110,EMP023,2,226.13,0.15,384.42,269.24,115.18,Online
SAL12454,2024-02-14,STR17,CUS0251,PRD103,EMP073,2,1185.79,0.05,2253.0,1007.3,1245.7,Mobile App
SAL12455,2024-05-09,STR01,CUS0617,PRD010,EMP065,2,615.01,0.15,1045.52,852.86,192.66,Online
SAL12456,2024-08-07,STR19,CUS0709,PRD036,EMP022,3,1088.59,0.2,2612.62,1329.75,1282.87,Marketplace
SAL12457,2023-11-12,STR08,CUS0581,PRD123,EMP055,2,183.07,0.1,329.53,165.66,163.87,Mobile App
SAL12458,2023-01-01,STR01,CUS0388,PRD044,EMP068,2,87.58,0.05,166.4,104.76,61.64,Retail Store
