InventoryID,SnapshotDate,StoreID,ProductID,ClosingStock,StockValue,ReorderLevel,StockStatus
INV009228,2025-02-28,STR10,PRD036,33,14627.25,7,OK
INV009229,2025-02-28,STR10,PRD069,14,4829.72,19,OK
INV009230,2025-02-28,STR10,PRD052,4,1680.4,27,Low
INV009231,2025-02-28,STR10,PRD114,124,33401.88,10,OK
INV009232,2025-02-28,STR10,PRD116,108,39069.0,27,OK
INV009233,2025-02-28,STR10,PRD141,14,2820.44,14,OK
INV009234,2025-02-28,STR10,PRD065,105,23472.75,10,OK
INV009235,2025-02-28,STR10,PRD068,34,2678.18,12,OK
INV009236,2025-02-28,STR10,PRD012,61,3730.76,18,OK
INV009237,2025-02-28,STR10,PRD123,102,8448.66,15,OK
INV009238,2025-02-28,STR10,PRD106,122,42418.18,14,OK
INV009239,2025-02-28,STR10,PRD083,139,73978.58,14,OK
INV009240,2025-02-28,STR10,PRD031,79,6852.46,23,OK
INV009241,2025-02-28,STR02,PRD046,13,7034.82,6,OK
INV009242,2025-02-28,STR02,PRD137,87,41892.24,12,OK
INV009243,2025-02-28,STR02,PRD007,53,26823.83,30,OK
INV009244,2025-02-28,STR02,PRD095,129,25558.77,27,OK
INV009245,2025-02-28,STR02,PRD144,86,13588.0,10,OK
INV009246,2025-02-28,STR02,PRD068,20,1575.4,19,OK
INV009247,2025-02-28,STR02,PRD087,126,10076.22,29,OK
INV009248,2025-02-28,STR02,PRD027,76,16826.4,17,OK
INV009249,2025-02-28,STR02,PRD077,135,36521.55,28,OK
INV009250,2025-02-28,STR02,PRD146,95,41128.35,25,OK
INV009251,2025-02-28,STR02,PRD008,117,26541.45,28,OK
INV009252,2025-02-28,STR02,PRD049,143,6096.09,24,OK
INV009253,2025-02-28,STR02,PRD070,50,22092.0,6,OK
INV009254,2025-02-28,STR02,PRD112,110,37162.4,11,OK
INV009255,2025-02-28,STR02,PRD122,81,8048.16,7,OK
INV009256,2025-02-28,STR02,PRD048,127,12772.39,7,OK
INV009257,2025-02-28,STR02,PRD080,79,35710.37,14,OK
INV009258,2025-02-28,STR02,PRD064,70,12156.9,19,OK
INV009259,2025-02-28,STR02,PRD039,90,29084.4,17,OK
INV009260,2025-02-28,STR02,PRD047,143,37993.67,26,OK
INV009261,2025-02-28,STR02,PRD060,19,5267.94,20,OK
INV009262,2025-02-28,STR02,PRD127,44,20146.72,25,OK
INV009263,2025-02-28,STR02,PRD053,116,6424.08,28,OK
INV009264,2025-02-28,STR02,PRD013,8,2263.92,8,Low
INV009265,2025-02-28,STR02,PRD017,77,3593.59,22,OK
INV009266,2025-02-28,STR02,PRD052,86,36128.6,28,OK
INV009267,2025-02-28,STR02,PRD018,14,7560.98,7,OK
INV009268,2025-02-28,STR02,PRD076,133,69386.1,20,OK
INV009269,2025-02-28,STR02,PRD016,101,44441.01,20,OK
INV009270,2025-02-28,STR02,PRD045,35,11714.85,19,OK
INV009271,2025-02-28,STR13,PRD024,5,185.1,27,Low
INV009272,2025-02-28,STR13,PRD030,32,14241.6,23,OK
INV009273,2025-02-28,STR13,PRD148,78,25144.86,22,OK
INV009274,2025-02-28,STR13,PRD084,56,18063.92,20,OK
INV009275,2025-02-28,STR13,PRD088,146,55115.0,28,OK
INV009276,2025-02-28,STR13,PRD144,71,11218.0,8,OK
INV009277,2025-02-28,STR13,PRD017,129,6020.43,18,OK
INV009278,2025-02-28,STR13,PRD031,57,4944.18,5,OK
INV009279,2025-02-28,STR13,PRD059,127,59037.22,30,OK
INV009280,2025-02-28,STR13,PRD053,54,2990.52,29,OK
INV009281,2025-02-28,STR13,PRD108,8,2141.12,8,Low
INV009282,2025-02-28,STR13,PRD112,51,17229.84,15,OK
INV009283,2025-02-28,STR13,PRD013,63,17828.37,28,OK
INV009284,2025-02-28,STR13,PRD150,45,15964.2,18,OK
INV009285,2025-02-28,STR13,PRD087,73,5837.81,18,OK
INV009286,2025-02-28,STR13,PRD118,35,13071.45,23,OK
INV009287,2025-02-28,STR13,PRD026,36,15301.44,15,OK
INV009288,2025-02-28,STR13,PRD096,143,74551.62,19,OK
INV009289,2025-02-28,STR13,PRD054,60,29953.8,9,OK
INV009290,2025-02-28,STR13,PRD038,41,12798.97,23,OK
INV009291,2025-02-28,STR13,PRD127,120,54945.6,29,OK
INV009292,2025-02-28,STR13,PRD090,7,3746.12,18,Low
INV009293,2025-02-28,STR13,PRD007,103,52129.33,5,OK
INV009294,2025-02-28,STR13,PRD092,52,6908.2,28,OK
INV009295,2025-02-28,STR13,PRD122,85,8445.6,30,OK
INV009296,2025-02-28,STR13,PRD099,147,15517.32,26,OK
INV009297,2025-02-28,STR13,PRD073,87,38934.24,22,OK
INV009298,2025-02-28,STR13,PRD068,3,236.31,19,Low
INV009299,2025-02-28,STR13,PRD075,1,274.1,23,Low
INV009300,2025-02-28,STR13,PRD083,45,23949.9,22,OK
INV009301,2025-02-28,STR05,PRD138,19,7553.83,15,OK
INV009302,2025-02-28,STR05,PRD108,39,10437.96,22,OK
INV009303,2025-02-28,STR05,PRD111,147,32200.35,19,OK
INV009304,2025-02-28,STR05,PRD116,108,39069.0,18,OK
INV009305,2025-02-28,STR05,PRD002,125,57493.75,14,OK
INV009306,2025-02-28,STR05,PRD067,141,19741.41,5,OK
INV009307,2025-02-28,STR05,PRD127,82,37546.16,16,OK
INV009308,2025-02-28,STR05,PRD003,62,20854.32,26,OK
INV009309,2025-02-28,STR05,PRD051,135,42730.2,25,OK
INV009310,2025-02-28,STR05,PRD049,6,255.78,24,Low
INV009311,2025-02-28,STR05,PRD128,11,1787.28,12,OK
INV009312,2025-02-28,STR05,PRD045,81,27111.51,18,OK
INV009313,2025-02-28,STR05,PRD102,70,30835.7,30,OK
INV009314,2025-02-28,STR05,PRD124,138,73029.6,11,OK
INV009315,2025-02-28,STR05,PRD079,39,2643.42,21,OK
INV009316,2025-02-28,STR05,PRD056,133,67691.68,27,OK
INV009317,2025-02-28,STR05,PRD030,23,10236.15,8,OK
INV009318,2025-02-28,STR05,PRD021,94,7189.12,17,OK
INV009319,2025-02-28,STR05,PRD095,23,4556.99,19,OK
INV009320,2025-02-28,STR05,PRD060,10,2772.6,10,OK
INV009321,2025-02-28,STR05,PRD039,17,5493.72,24,OK
INV009322,2025-02-28,STR05,PRD136,61,19014.31,22,OK
INV009323,2025-02-28,STR05,PRD078,26,10593.7,27,OK
INV009324,2025-02-28,STR05,PRD081,17,6164.03,29,OK
INV009325,2025-02-28,STR05,PRD083,132,70253.04,20,OK
INV009326,2025-02-28,STR05,PRD129,67,30769.75,21,OK
INV009327,2025-02-28,STR05,PRD084,113,36450.41,30,OK
INV009328,2025-02-28,STR05,PRD018,80,43205.6,23,OK
INV009329,2025-02-28,STR05,PRD009,65,34214.05,29,OK
INV009330,2025-02-28,STR05,PRD032,95,49369.6,23,OK
INV009331,2025-02-28,STR03,PRD017,111,5180.37,14,OK
INV009332,2025-02-28,STR03,PRD101,90,10776.6,22,OK
INV009333,2025-02-28,STR03,PRD025,87,20043.06,12,OK
INV009334,2025-02-28,STR03,PRD001,62,26116.26,6,OK
INV009335,2025-02-28,STR03,PRD136,59,18390.89,29,OK
INV009336,2025-02-28,STR03,PRD015,17,8869.41,19,OK
INV009337,2025-02-28,STR03,PRD107,138,62843.82,30,OK
INV009338,2025-02-28,STR03,PRD070,100,44184.0,27,OK
INV009339,2025-02-28,STR03,PRD082,12,5795.28,8,OK
INV009340,2025-02-28,STR03,PRD123,124,10270.92,17,OK
INV009341,2025-02-28,STR03,PRD143,11,2006.51,24,OK
INV009342,2025-02-28,STR03,PRD103,64,32233.6,18,OK
INV009343,2025-02-28,STR03,PRD069,120,41397.6,18,OK
INV009344,2025-02-28,STR03,PRD117,43,12548.26,28,OK
INV009345,2025-02-28,STR03,PRD083,138,73446.36,16,OK
INV009346,2025-02-28,STR03,PRD062,111,45797.49,29,OK
INV009347,2025-02-28,STR03,PRD047,33,8767.77,21,OK
INV009348,2025-02-28,STR03,PRD140,42,16019.22,24,OK
INV009349,2025-02-28,STR03,PRD144,24,3792.0,15,OK
INV009350,2025-02-28,STR03,PRD142,115,31510.0,15,OK
INV009351,2025-02-28,STR03,PRD079,0,0.0,17,Out of Stock
INV009352,2025-02-28,STR03,PRD138,127,50491.39,6,OK
INV009353,2025-02-28,STR03,PRD039,101,32639.16,6,OK
INV009354,2025-02-28,STR03,PRD019,43,13640.89,9,OK
INV009355,2025-02-28,STR03,PRD009,69,36319.53,24,OK
INV009356,2025-02-28,STR03,PRD041,61,8310.03,27,OK
INV009357,2025-02-28,STR03,PRD097,86,19752.48,26,OK
INV009358,2025-02-28,STR03,PRD121,50,9949.5,18,OK
INV009359,2025-02-28,STR03,PRD141,62,12490.52,27,OK
INV009360,2025-02-28,STR03,PRD064,87,15109.29,28,OK
INV009361,2025-03-31,STR01,PRD097,46,10565.28,11,OK
INV009362,2025-03-31,STR01,PRD147,31,2273.54,6,OK
INV009363,2025-03-31,STR01,PRD060,93,25785.18,14,OK
INV009364,2025-03-31,STR01,PRD090,41,21941.56,29,OK
INV009365,2025-03-31,STR01,PRD010,76,32408.68,5,OK
INV009366,2025-03-31,STR01,PRD128,4,649.92,23,Low
INV009367,2025-03-31,STR01,PRD061,19,9821.67,5,OK
INV009368,2025-03-31,STR01,PRD041,34,4631.82,26,OK
INV009369,2025-03-31,STR01,PRD144,95,15010.0,5,OK
INV009370,2025-03-31,STR01,PRD057,80,27119.2,29,OK
INV009371,2025-03-31,STR01,PRD118,59,22034.73,12,OK
INV009372,2025-03-31,STR01,PRD045,122,40834.62,15,OK
INV009373,2025-03-31,STR01,PRD115,147,48995.1,29,OK
INV009374,2025-03-31,STR01,PRD091,15,2138.55,12,OK
INV009375,2025-03-31,STR01,PRD014,90,5639.4,16,OK
INV009376,2025-03-31,STR01,PRD047,108,28694.52,13,OK
INV009377,2025-03-31,STR01,PRD126,20,7270.0,27,OK
INV009378,2025-03-31,STR01,PRD124,79,41806.8,30,OK
INV009379,2025-03-31,STR01,PRD020,78,34603.92,17,OK
INV009380,2025-03-31,STR01,PRD051,126,39881.52,30,OK
INV009381,2025-03-31,STR01,PRD017,33,1540.11,26,OK
INV009382,2025-03-31,STR01,PRD129,42,19288.5,20,OK
INV009383,2025-03-31,STR01,PRD067,79,11060.79,20,OK
INV009384,2025-03-31,STR01,PRD139,63,10306.8,24,OK
INV009385,2025-03-31,STR01,PRD101,42,5029.08,23,OK
INV009386,2025-03-31,STR01,PRD082,23,11107.62,15,OK
INV009387,2025-03-31,STR01,PRD075,83,22750.3,28,OK
INV009388,2025-03-31,STR01,PRD125,96,18554.88,18,OK
INV009389,2025-03-31,STR01,PRD117,139,40562.98,24,OK
INV009390,2025-03-31,STR01,PRD039,72,23267.52,14,OK
INV009391,2025-03-31,STR08,PRD115,118,39329.4,5,OK
INV009392,2025-03-31,STR08,PRD111,41,8981.05,19,OK
INV009393,2025-03-31,STR08,PRD112,44,14864.96,9,OK
INV009394,2025-03-31,STR08,PRD028,128,10073.6,6,OK
INV009395,2025-03-31,STR08,PRD081,5,1812.95,30,Low
INV009396,2025-03-31,STR08,PRD119,124,51193.4,22,OK
INV009397,2025-03-31,STR08,PRD092,65,8635.25,28,OK
INV009398,2025-03-31,STR08,PRD098,102,27804.18,24,OK
INV009399,2025-03-31,STR08,PRD097,32,7349.76,8,OK
INV009400,2025-03-31,STR08,PRD114,30,8081.1,26,OK
INV009401,2025-03-31,STR08,PRD108,104,27834.56,19,OK
INV009402,2025-03-31,STR08,PRD139,95,15542.0,24,OK
INV009403,2025-03-31,STR08,PRD059,102,47415.72,12,OK
INV009404,2025-03-31,STR08,PRD123,129,10685.07,7,OK
INV009405,2025-03-31,STR08,PRD050,108,15758.28,20,OK
INV009406,2025-03-31,STR08,PRD107,52,23680.28,25,OK
INV009407,2025-03-31,STR08,PRD053,121,6700.98,13,OK
INV009408,2025-03-31,STR08,PRD003,18,6054.48,29,OK
INV009409,2025-03-31,STR08,PRD091,83,11833.31,21,OK
INV009410,2025-03-31,STR08,PRD001,106,44650.38,29,OK
INV009411,2025-03-31,STR08,PRD024,131,4849.62,13,OK
INV009412,2025-03-31,STR08,PRD125,89,17201.92,22,OK
INV009413,2025-03-31,STR08,PRD113,85,14375.2,15,OK
INV009414,2025-03-31,STR08,PRD131,130,23710.7,7,OK
INV009415,2025-03-31,STR08,PRD102,107,47134.57,16,OK
INV009416,2025-03-31,STR08,PRD020,104,46138.56,23,OK
INV009417,2025-03-31,STR08,PRD089,35,17379.95,21,OK
INV009418,2025-03-31,STR08,PRD034,124,47098.92,11,OK
INV009419,2025-03-31,STR08,PRD141,17,3424.82,6,OK
INV009420,2025-03-31,STR08,PRD085,140,17329.2,24,OK
INV009421,2025-03-31,STR16,PRD053,102,5648.76,17,OK
INV009422,2025-03-31,STR16,PRD088,101,38127.5,18,OK
INV009423,2025-03-31,STR16,PRD130,48,1508.64,16,OK
INV009424,2025-03-31,STR16,PRD142,78,21372.0,30,OK
INV009425,2025-03-31,STR16,PRD093,76,1901.52,19,OK
INV009426,2025-03-31,STR16,PRD027,80,17712.0,5,OK
INV009427,2025-03-31,STR16,PRD003,89,29936.04,12,OK
INV009428,2025-03-31,STR16,PRD091,51,7271.07,11,OK
INV009429,2025-03-31,STR16,PRD013,50,14149.5,13,OK
INV009430,2025-03-31,STR16,PRD127,110,50366.8,6,OK
INV009431,2025-03-31,STR16,PRD110,69,9288.78,29,OK
INV009432,2025-03-31,STR16,PRD079,147,9963.66,24,OK
INV009433,2025-03-31,STR16,PRD024,106,3924.12,11,OK
INV009434,2025-03-31,STR16,PRD055,47,7474.88,24,OK
INV009435,2025-03-31,STR16,PRD016,22,9680.22,20,OK
INV009436,2025-03-31,STR16,PRD121,68,13531.32,18,OK
INV009437,2025-03-31,STR16,PRD134,11,4117.63,15,OK
INV009438,2025-03-31,STR16,PRD021,16,1223.68,24,OK
INV009439,2025-03-31,STR16,PRD001,123,51811.29,13,OK
INV009440,2025-03-31,STR16,PRD045,74,24768.54,16,OK
INV009441,2025-03-31,STR16,PRD119,104,42936.4,8,OK
INV009442,2025-03-31,STR16,PRD144,35,5530.0,24,OK
INV009443,2025-03-31,STR16,PRD150,133,47183.08,23,OK
INV009444,2025-03-31,STR16,PRD117,137,39979.34,9,OK
INV009445,2025-03-31,STR16,PRD092,27,3586.95,28,OK
INV009446,2025-03-31,STR16,PRD006,55,23875.5,14,OK
INV009447,2025-03-31,STR16,PRD116,4,1447.0,18,Low
INV009448,2025-03-31,STR16,PRD087,80,6397.6,28,OK
INV009449,2025-03-31,STR16,PRD090,58,31039.28,13,OK
INV009450,2025-03-31,STR16,PRD085,105,12996.9,17,OK
INV009451,2025-03-31,STR14,PRD078,1,407.45,9,Low
INV009452,2025-03-31,STR14,PRD054,39,19469.97,6,OK
INV009453,2025-03-31,STR14,PRD080,10,4520.3,14,OK
INV009454,2025-03-31,STR14,PRD047,142,37727.98,14,OK
INV009455,2025-03-31,STR14,PRD062,132,54461.88,20,OK
INV009456,2025-03-31,STR14,PRD112,0,0.0,15,Out of Stock
INV009457,2025-03-31,STR14,PRD086,115,54112.1,23,OK
INV009458,2025-03-31,STR14,PRD136,18,5610.78,14,OK
INV009459,2025-03-31,STR14,PRD066,120,41887.2,19,OK
INV009460,2025-03-31,STR14,PRD064,52,9030.84,19,OK
INV009461,2025-03-31,STR14,PRD116,44,15917.0,17,OK
INV009462,2025-03-31,STR14,PRD048,113,11364.41,13,OK
INV009463,2025-03-31,STR14,PRD119,127,52431.95,26,OK
INV009464,2025-03-31,STR14,PRD141,96,19340.16,6,OK
INV009465,2025-03-31,STR14,PRD101,146,17482.04,25,OK
INV009466,2025-03-31,STR14,PRD014,112,7017.92,20,OK
INV009467,2025-03-31,STR14,PRD077,112,30299.36,11,OK
INV009468,2025-03-31,STR14,PRD113,114,19279.68,12,OK
INV009469,2025-03-31,STR14,PRD071,1,179.28,24,Low
INV009470,2025-03-31,STR14,PRD122,119,11823.84,28,OK
INV009471,2025-03-31,STR14,PRD133,64,25980.8,10,OK
INV009472,2025-03-31,STR14,PRD144,133,21014.0,6,OK
INV009473,2025-03-31,STR14,PRD065,109,24366.95,24,OK
INV009474,2025-03-31,STR14,PRD067,21,2940.21,21,OK
INV009475,2025-03-31,STR14,PRD052,91,38229.1,27,OK
INV009476,2025-03-31,STR14,PRD041,103,14031.69,28,OK
INV009477,2025-03-31,STR14,PRD055,114,18130.56,11,OK
INV009478,2025-03-31,STR14,PRD061,77,39803.61,5,OK
INV009479,2025-03-31,STR14,PRD068,119,9373.63,29,OK
INV009480,2025-03-31,STR14,PRD097,18,4134.24,6,OK
INV009481,2025-03-31,STR19,PRD119,83,34266.55,13,OK
INV009482,2025-03-31,STR19,PRD049,35,1492.05,15,OK
INV009483,2025-03-31,STR19,PRD044,11,576.18,11,OK
INV009484,2025-03-31,STR19,PRD149,82,26120.28,9,OK
INV009485,2025-03-31,STR19,PRD067,0,0.0,25,Out of Stock
INV009486,2025-03-31,STR19,PRD039,74,23913.84,7,OK
INV009487,2025-03-31,STR19,PRD028,59,4643.3,22,OK
INV009488,2025-03-31,STR19,PRD134,105,39304.65,10,OK
INV009489,2025-03-31,STR19,PRD112,119,40202.96,6,OK
INV009490,2025-03-31,STR19,PRD122,66,6557.76,24,OK
INV009491,2025-03-31,STR19,PRD110,130,17500.6,23,OK
INV009492,2025-03-31,STR19,PRD076,33,17216.1,23,OK
INV009493,2025-03-31,STR19,PRD036,54,23935.5,20,OK
INV009494,2025-03-31,STR19,PRD072,17,6904.21,24,OK
INV009495,2025-03-31,STR19,PRD060,125,34657.5,28,OK
INV009496,2025-03-31,STR19,PRD129,65,29851.25,11,OK
INV009497,2025-03-31,STR19,PRD025,144,33174.72,14,OK
INV009498,2025-03-31,STR19,PRD108,120,32116.8,26,OK
INV009499,2025-03-31,STR19,PRD138,21,8348.97,14,OK
INV009500,2025-03-31,STR19,PRD031,69,5985.06,8,OK
INV009501,2025-03-31,STR19,PRD089,48,23835.36,8,OK
INV009502,2025-03-31,STR19,PRD001,30,12636.9,22,OK
INV009503,2025-03-31,STR19,PRD143,114,20794.74,11,OK
INV009504,2025-03-31,STR19,PRD094,4,1060.0,12,Low
INV009505,2025-03-31,STR19,PRD059,52,24172.72,9,OK
INV009506,2025-03-31,STR19,PRD054,64,31950.72,11,OK
INV009507,2025-03-31,STR19,PRD030,22,9791.1,8,OK
INV009508,2025-03-31,STR19,PRD035,144,22083.84,25,OK
INV009509,2025-03-31,STR19,PRD053,128,7088.64,20,OK
INV009510,2025-03-31,STR19,PRD088,114,43035.0,9,OK
INV009511,2025-03-31,STR11,PRD067,37,5180.37,5,OK
INV009512,2025-03-31,STR11,PRD136,86,26807.06,10,OK
INV009513,2025-03-31,STR11,PRD048,26,2614.82,23,OK
INV009514,2025-03-31,STR11,PRD026,117,49729.68,20,OK
INV009515,2025-03-31,STR11,PRD002,11,5059.45,10,OK
INV009516,2025-03-31,STR11,PRD101,14,1676.36,15,OK
INV009517,2025-03-31,STR11,PRD043,133,10451.14,27,OK
INV009518,2025-03-31,STR11,PRD118,0,0.0,27,Out of Stock
INV009519,2025-03-31,STR11,PRD064,14,2431.38,12,OK
INV009520,2025-03-31,STR11,PRD124,140,74088.0,21,OK
INV009521,2025-03-31,STR11,PRD045,93,31128.03,28,OK
INV009522,2025-03-31,STR11,PRD015,26,13564.98,15,OK
INV009523,2025-03-31,STR11,PRD044,105,5499.9,28,OK
INV009524,2025-03-31,STR11,PRD112,140,47297.6,30,OK
INV009525,2025-03-31,STR11,PRD059,87,40442.82,27,OK
INV009526,2025-03-31,STR11,PRD106,3,1043.07,26,Low
INV009527,2025-03-31,STR11,PRD069,22,7589.56,26,OK
INV009528,2025-03-31,STR11,PRD057,84,28475.16,9,OK
INV009529,2025-03-31,STR11,PRD035,95,14569.2,24,OK
INV009530,2025-03-31,STR11,PRD028,142,11175.4,5,OK
INV009531,2025-03-31,STR11,PRD076,54,28171.8,6,OK
INV009532,2025-03-31,STR11,PRD060,63,17467.38,11,OK
INV009533,2025-03-31,STR11,PRD075,25,6852.5,29,OK
INV009534,2025-03-31,STR11,PRD133,30,12178.5,14,OK
INV009535,2025-03-31,STR11,PRD091,131,18676.67,28,OK
INV009536,2025-03-31,STR11,PRD020,36,15971.04,20,OK
INV009537,2025-03-31,STR11,PRD095,72,14265.36,22,OK
INV009538,2025-03-31,STR11,PRD084,8,2580.56,23,Low
INV009539,2025-03-31,STR11,PRD115,75,24997.5,23,OK
INV009540,2025-03-31,STR11,PRD114,120,32324.4,13,OK
INV009541,2025-03-31,STR05,PRD038,111,34650.87,21,OK
INV009542,2025-03-31,STR05,PRD067,119,16661.19,15,OK
INV009543,2025-03-31,STR05,PRD058,36,1816.92,27,OK
INV009544,2025-03-31,STR05,PRD018,140,75609.8,5,OK
INV009545,2025-03-31,STR05,PRD044,67,3509.46,24,OK
INV009546,2025-03-31,STR05,PRD091,123,17536.11,22,OK
INV009547,2025-03-31,STR05,PRD061,80,41354.4,26,OK
INV009548,2025-03-31,STR05,PRD025,18,4146.84,11,OK
INV009549,2025-03-31,STR05,PRD048,88,8850.16,27,OK
INV009550,2025-03-31,STR05,PRD003,124,41708.64,24,OK
INV009551,2025-03-31,STR05,PRD084,56,18063.92,16,OK
INV009552,2025-03-31,STR05,PRD099,136,14356.16,21,OK
INV009553,2025-03-31,STR05,PRD006,47,20402.7,24,OK
INV009554,2025-03-31,STR05,PRD082,140,67611.6,10,OK
INV009555,2025-03-31,STR05,PRD134,103,38555.99,24,OK
INV009556,2025-03-31,STR05,PRD080,135,61024.05,8,OK
INV009557,2025-03-31,STR05,PRD135,74,23103.54,26,OK
INV009558,2025-03-31,STR05,PRD085,112,13863.36,12,OK
INV009559,2025-03-31,STR05,PRD024,52,1925.04,23,OK
INV009560,2025-03-31,STR05,PRD095,103,20407.39,30,OK
INV009561,2025-03-31,STR05,PRD141,30,6043.8,30,OK
INV009562,2025-03-31,STR05,PRD127,125,57235.0,10,OK
INV009563,2025-03-31,STR05,PRD101,64,7663.36,26,OK
INV009564,2025-03-31,STR05,PRD136,64,19949.44,26,OK
INV009565,2025-03-31,STR05,PRD140,132,50346.12,21,OK
INV009566,2025-03-31,STR05,PRD049,97,4135.11,17,OK
INV009567,2025-03-31,STR05,PRD078,42,17112.9,28,OK
INV009568,2025-03-31,STR05,PRD055,99,15744.96,5,OK
INV009569,2025-03-31,STR05,PRD133,115,46684.25,28,OK
INV009570,2025-03-31,STR05,PRD034,96,36463.68,25,OK
INV009571,2025-03-31,STR06,PRD127,18,8241.84,26,OK
INV009572,2025-03-31,STR06,PRD023,115,11027.35,14,OK
INV009573,2025-03-31,STR06,PRD109,109,48841.81,8,OK
INV009574,2025-03-31,STR06,PRD039,88,28438.08,20,OK
INV009575,2025-03-31,STR06,PRD083,69,36723.18,19,OK
INV009576,2025-03-31,STR06,PRD100,26,11111.1,21,OK
INV009577,2025-03-31,STR06,PRD131,101,18421.39,28,OK
INV009578,2025-03-31,STR06,PRD024,95,3516.9,20,OK
INV009579,2025-03-31,STR06,PRD132,90,20847.6,18,OK
INV009580,2025-03-31,STR06,PRD140,59,22503.19,11,OK
INV009581,2025-03-31,STR06,PRD044,126,6599.88,30,OK
INV009582,2025-03-31,STR06,PRD004,106,29495.56,24,OK
INV009583,2025-03-31,STR06,PRD013,19,5376.81,5,OK
INV009584,2025-03-31,STR06,PRD022,23,3562.24,27,OK
INV009585,2025-03-31,STR06,PRD135,120,37465.2,26,OK
INV009586,2025-03-31,STR06,PRD034,127,48238.41,21,OK
INV009587,2025-03-31,STR06,PRD069,31,10694.38,15,OK
INV009588,2025-03-31,STR06,PRD092,132,17536.2,27,OK
INV009589,2025-03-31,STR06,PRD060,70,19408.2,15,OK
INV009590,2025-03-31,STR06,PRD007,30,15183.3,27,OK
INV009591,2025-03-31,STR06,PRD117,7,2042.74,5,Low
INV009592,2025-03-31,STR06,PRD064,49,8509.83,26,OK
INV009593,2025-03-31,STR06,PRD035,137,21010.32,21,OK
INV009594,2025-03-31,STR06,PRD046,127,68724.78,16,OK
INV009595,2025-03-31,STR06,PRD097,27,6201.36,9,OK
INV009596,2025-03-31,STR06,PRD071,70,12549.6,19,OK
INV009597,2025-03-31,STR06,PRD138,75,29817.75,30,OK
INV009598,2025-03-31,STR06,PRD105,6,1250.46,16,Low
INV009599,2025-03-31,STR06,PRD010,13,5543.59,9,OK
INV009600,2025-03-31,STR06,PRD020,142,62996.88,23,OK
INV009601,2025-03-31,STR12,PRD034,46,17472.18,7,OK
INV009602,2025-03-31,STR12,PRD075,32,8771.2,11,OK
INV009603,2025-03-31,STR12,PRD026,61,25927.44,13,OK
INV009604,2025-03-31,STR12,PRD042,84,28621.32,7,OK
INV009605,2025-03-31,STR12,PRD131,141,25716.99,11,OK
INV009606,2025-03-31,STR12,PRD008,85,19282.25,30,OK
INV009607,2025-03-31,STR12,PRD143,65,11856.65,25,OK
INV009608,2025-03-31,STR12,PRD060,125,34657.5,7,OK
INV009609,2025-03-31,STR12,PRD001,89,37489.47,18,OK
INV009610,2025-03-31,STR12,PRD072,103,41831.39,13,OK
INV009611,2025-03-31,STR12,PRD077,137,37062.61,23,OK
INV009612,2025-03-31,STR12,PRD069,123,42432.54,8,OK
INV009613,2025-03-31,STR12,PRD123,5,414.15,10,Low
INV009614,2025-03-31,STR12,PRD040,122,42415.74,28,OK
INV009615,2025-03-31,STR12,PRD015,141,73563.93,20,OK
INV009616,2025-03-31,STR12,PRD124,148,78321.6,23,OK
INV009617,2025-03-31,STR12,PRD097,97,22278.96,30,OK
INV009618,2025-03-31,STR12,PRD142,65,17810.0,10,OK
INV009619,2025-03-31,STR12,PRD109,76,34054.84,12,OK
INV009620,2025-03-31,STR12,PRD125,2,386.56,22,Low
INV009621,2025-03-31,STR12,PRD144,136,21488.0,6,OK
INV009622,2025-03-31,STR12,PRD003,136,45744.96,11,OK
INV009623,2025-03-31,STR12,PRD028,23,1810.1,15,OK
INV009624,2025-03-31,STR12,PRD062,87,35895.33,12,OK
INV009625,2025-03-31,STR12,PRD037,78,15428.4,29,OK
INV009626,2025-03-31,STR12,PRD136,123,38340.33,20,OK
INV009627,2025-03-31,STR12,PRD036,121,53633.25,6,OK
INV009628,2025-03-31,STR12,PRD102,86,37883.86,29,OK
INV009629,2025-03-31,STR12,PRD022,91,14094.08,21,OK
INV009630,2025-03-31,STR12,PRD094,72,19080.0,20,OK
INV009631,2025-03-31,STR03,PRD140,21,8009.61,11,OK
INV009632,2025-03-31,STR03,PRD150,129,45764.04,14,OK
INV009633,2025-03-31,STR03,PRD047,80,21255.2,13,OK
INV009634,2025-03-31,STR03,PRD131,143,26081.77,9,OK
INV009635,2025-03-31,STR03,PRD050,102,14882.82,5,OK
INV009636,2025-03-31,STR03,PRD010,95,40510.85,16,OK
INV009637,2025-03-31,STR03,PRD057,132,44746.68,18,OK
INV009638,2025-03-31,STR03,PRD017,90,4200.3,8,OK
INV009639,2025-03-31,STR03,PRD119,98,40459.3,6,OK
INV009640,2025-03-31,STR03,PRD138,31,12324.67,7,OK
INV009641,2025-03-31,STR03,PRD072,55,22337.15,7,OK
INV009642,2025-03-31,STR03,PRD061,21,10855.53,12,OK
INV009643,2025-03-31,STR03,PRD054,140,69892.2,8,OK
INV009644,2025-03-31,STR03,PRD032,16,8314.88,5,OK
INV009645,2025-03-31,STR03,PRD022,145,22457.6,5,OK
INV009646,2025-03-31,STR03,PRD026,91,38678.64,15,OK
INV009647,2025-03-31,STR03,PRD052,85,35708.5,9,OK
INV009648,2025-03-31,STR03,PRD089,70,34759.9,23,OK
INV009649,2025-03-31,STR03,PRD123,74,6129.42,9,OK
