ReturnID,SalesID,ReturnDate,ProductID,StoreID,CustomerID,ReturnQuantity,RefundAmount,ReturnReason
RET00924,SAL13452,2022-03-20,PRD017,STR12,CUS0636,1,77.94,Wrong Item
RET00925,SAL09874,2024-04-05,PRD058,STR02,CUS0244,1,71.89,Not as Described
RET00926,SAL05438,2025-08-15,PRD118,STR08,CUS0297,1,709.48,Damaged
RET00927,SAL00213,2024-10-16,PRD041,STR16,CUS0298,1,277.83,Performance Issues
RET00928,SAL13936,2024-07-19,PRD134,STR13,CUS0767,1,916.76,Wrong Item
RET00929,SAL03338,2023-01-30,PRD120,STR07,CUS0698,1,117.36,Not as Described
RET00930,SAL06694,2022-07-31,PRD146,STR18,CUS0677,1,1558.76,Performance Issues
RET00931,SAL00959,2023-07-27,PRD103,STR19,CUS0316,1,1093.06,Wrong Item
RET00932,SAL03993,2022-11-04,PRD082,STR03,CUS0264,1,550.85,Performance Issues
RET00933,SAL04328,2024-01-03,PRD039,STR18,CUS0229,1,994.65,Changed Mind
RET00934,SAL08686,2024-08-02,PRD124,STR07,CUS0056,1,646.07,Damaged
RET00935,SAL07662,2024-10-23,PRD103,STR13,CUS0221,1,868.46,Performance Issues
RET00936,SAL04364,2023-09-10,PRD086,STR20,CUS0623,1,676.25,Damaged
RET00937,SAL04386,2024-06-01,PRD054,STR03,CUS0434,1,483.15,Defective
RET00938,SAL10164,2024-10-12,PRD065,STR15,CUS0258,1,217.7,Not as Described
RET00939,SAL01812,2022-10-12,PRD027,STR12,CUS0055,1,315.87,Damaged
RET00940,SAL01725,2025-02-18,PRD093,STR20,CUS0048,1,63.12,Changed Mind
RET00941,SAL11088,2022-08-15,PRD062,STR08,CUS0654,1,371.16,Defective
RET00942,SAL10204,2023-11-26,PRD124,STR16,CUS0209,1,1355.89,Not as Described
RET00943,SAL12423,2024-08-12,PRD138,STR09,CUS0775,1,1468.66,Performance Issues
RET00944,SAL00443,2024-10-15,PRD072,STR14,CUS0699,1,1371.7,Damaged
RET00945,SAL08369,2023-12-06,PRD023,STR11,CUS0760,3,555.33,Changed Mind
RET00946,SAL07807,2025-03-07,PRD020,STR10,CUS0418,1,778.36,Damaged
RET00947,SAL13098,2022-02-19,PRD100,STR17,CUS0675,1,815.49,Defective
RET00948,SAL13096,2024-04-07,PRD007,STR12,CUS0654,1,1362.9,Damaged
RET00949,SAL00541,2022-08-31,PRD120,STR14,CUS0583,3,164.48,Performance Issues
RET00950,SAL14298,2025-07-13,PRD014,STR02,CUS0438,2,249.79,Defective
RET00951,SAL05547,2022-10-28,PRD026,STR05,CUS0130,1,683.53,Defective
RET00952,SAL14065,2024-05-31,PRD064,STR08,CUS0792,2,618.16,Wrong Item
RET00953,SAL12876,2025-06-28,PRD090,STR14,CUS0399,1,3605.51,Damaged
RET00954,SAL04650,2022-10-29,PRD110,STR14,CUS0718,1,302.97,Performance Issues
RET00955,SAL14934,2025-07-25,PRD148,STR06,CUS0477,1,969.51,Damaged
RET00956,SAL13363,2024-02-25,PRD111,STR14,CUS0496,1,231.45,Not as Described
RET00957,SAL11845,2022-06-04,PRD068,STR08,CUS0395,1,119.11,Wrong Item
RET00958,SAL08729,2023-06-07,PRD004,STR18,CUS0053,1,692.65,Defective
RET00959,SAL07483,2022-04-13,PRD119,STR06,CUS0267,2,4153.97,Not as Described
RET00960,SAL07516,2025-01-31,PRD139,STR06,CUS0296,1,267.94,Wrong Item
RET00961,SAL06152,2023-05-30,PRD097,STR07,CUS0567,1,416.2,Not as Described
RET00962,SAL10043,2023-08-21,PRD056,STR14,CUS0654,1,593.47,Performance Issues
RET00963,SAL14108,2022-04-27,PRD086,STR05,CUS0568,1,1803.72,Changed Mind
RET00964,SAL12615,2025-02-08,PRD124,STR04,CUS0195,3,2690.03,Not as Described
RET00965,SAL00238,2023-04-08,PRD008,STR08,CUS0182,2,594.72,Changed Mind
RET00966,SAL11404,2025-08-28,PRD113,STR16,CUS0065,1,174.95,Damaged
RET00967,SAL10074,2022-09-25,PRD037,STR06,CUS0686,1,647.14,Wrong Item
RET00968,SAL00550,2023-11-19,PRD077,STR07,CUS0068,1,1249.14,Changed Mind
RET00969,SAL12097,2023-05-20,PRD125,STR02,CUS0746,3,640.81,Defective
RET00970,SAL10173,2025-06-20,PRD017,STR08,CUS0406,2,155.65,Changed Mind
RET00971,SAL08440,2022-06-11,PRD055,STR20,CUS0005,1,148.38,Changed Mind
RET00972,SAL10092,2022-02-24,PRD064,STR02,CUS0595,1,867.88,Damaged
RET00973,SAL06527,2024-09-23,PRD036,STR10,CUS0054,2,2733.27,Performance Issues
RET00974,SAL10278,2025-09-01,PRD064,STR20,CUS0218,2,1505.23,Damaged
RET00975,SAL01532,2023-04-13,PRD077,STR19,CUS0544,4,1534.3,Performance Issues
RET00976,SAL12453,2025-06-05,PRD110,STR05,CUS0519,1,262.14,Defective
RET00977,SAL11029,2023-08-27,PRD080,STR09,CUS0546,1,1470.29,Performance Issues
RET00978,SAL09136,2024-05-27,PRD045,STR15,CUS0048,1,335.17,Damaged
RET00979,SAL08436,2023-01-14,PRD139,STR18,CUS0373,1,388.71,Changed Mind
RET00980,SAL10227,2022-10-09,PRD129,STR16,CUS0730,1,615.34,Changed Mind
RET00981,SAL03564,2023-05-28,PRD121,STR13,CUS0318,1,233.71,Damaged
RET00982,SAL06924,2023-12-23,PRD062,STR05,CUS0392,1,442.0,Damaged
RET00983,SAL12912,2023-11-06,PRD038,STR02,CUS0572,1,375.44,Damaged
RET00984,SAL03560,2024-02-16,PRD102,STR02,CUS0520,1,558.22,Performance Issues
RET00985,SAL12465,2025-01-31,PRD023,STR11,CUS0767,1,98.0,Performance Issues
RET00986,SAL01634,2024-08-11,PRD054,STR01,CUS0473,2,1982.4,Defective
RET00987,SAL06778,2025-05-08,PRD015,STR12,CUS0126,1,628.31,Wrong Item
RET00988,SAL08483,2022-11-11,PRD013,STR14,CUS0562,1,387.72,Wrong Item
RET00989,SAL06549,2024-09-30,PRD085,STR13,CUS0111,2,772.35,Defective
RET00990,SAL14272,2025-03-23,PRD085,STR03,CUS0343,1,143.75,Performance Issues
RET00991,SAL10639,2024-10-31,PRD149,STR06,CUS0679,1,893.88,Wrong Item
RET00992,SAL13934,2022-06-08,PRD130,STR01,CUS0352,1,91.99,Damaged
RET00993,SAL12989,2025-03-30,PRD022,STR10,CUS0487,1,168.48,Damaged
RET00994,SAL02952,2022-04-25,PRD005,STR09,CUS0512,2,1890.21,Defective
RET00995,SAL04252,2022-09-20,PRD077,STR11,CUS0423,1,596.73,Performance Issues
RET00996,SAL06226,2024-02-22,PRD034,STR05,CUS0004,3,1974.58,Not as Described
RET00997,SAL01917,2024-12-18,PRD081,STR09,CUS0208,1,239.12,Changed Mind
RET00998,SAL09133,2025-07-21,PRD017,STR09,CUS0031,1,44.7,Not as Described
RET00999,SAL13321,2024-09-24,PRD011,STR03,CUS0143,1,345.3,Damaged
RET01000,SAL00085,2023-02-11,PRD013,STR11,CUS0539,1,573.88,Not as Described
RET01001,SAL12824,2024-10-23,PRD062,STR17,CUS0270,1,307.78,Changed Mind
RET01002,SAL05899,2024-09-20,PRD093,STR18,CUS0095,1,36.9,Damaged
RET01003,SAL09193,2025-04-16,PRD101,STR15,CUS0055,1,101.86,Wrong Item
RET01004,SAL10874,2023-12-19,PRD111,STR05,CUS0457,1,176.06,Changed Mind
RET01005,SAL05267,2024-12-12,PRD020,STR04,CUS0427,1,426.35,Not as Described
RET01006,SAL14526,2023-12-12,PRD098,STR11,CUS0348,1,921.13,Wrong Item
RET01007,SAL00200,2023-09-28,PRD007,STR12,CUS0752,1,510.23,Performance Issues
RET01008,SAL12997,2023-05-23,PRD070,STR07,CUS0367,1,1329.05,Defective
RET01009,SAL07795,2023-11-10,PRD013,STR02,CUS0704,1,850.31,Wrong Item
RET01010,SAL06884,2023-10-02,PRD107,STR12,CUS0450,1,1243.13,Defective
RET01011,SAL13614,2025-07-20,PRD137,STR02,CUS0634,2,1215.21,Performance Issues
RET01012,SAL06473,2025-05-09,PRD076,STR14,CUS0437,1,1819.79,Damaged
RET01013,SAL12021,2023-07-13,PRD075,STR17,CUS0361,1,438.25,Wrong Item
RET01014,SAL13856,2024-03-18,PRD105,STR16,CUS0218,1,628.98,Not as Described
RET01015,SAL09129,2023-08-04,PRD080,STR03,CUS0468,1,786.29,Wrong Item
RET01016,SAL12963,2022-09-10,PRD137,STR17,CUS0618,2,2478.25,Performance Issues
RET01017,SAL00536,2024-12-08,PRD083,STR19,CUS0590,1,488.42,Changed Mind
RET01018,SAL05913,2024-11-07,PRD076,STR14,CUS0214,1,2328.07,Defective
RET01019,SAL07435,2023-01-09,PRD112,STR19,CUS0412,1,397.58,Changed Mind
RET01020,SAL03231,2022-12-07,PRD056,STR01,CUS0388,1,2376.52,Wrong Item
RET01021,SAL04837,2023-03-26,PRD118,STR10,CUS0131,1,873.47,Damaged
RET01022,SAL10886,2024-09-18,PRD124,STR10,CUS0229,1,1295.82,Damaged
RET01023,SAL03511,2022-02-26,PRD006,STR13,CUS0445,1,3776.26,Damaged
RET01024,SAL11172,2024-08-13,PRD061,STR18,CUS0319,1,788.63,Changed Mind
RET01025,SAL05402,2025-02-19,PRD099,STR20,CUS0731,2,302.41,Wrong Item
RET01026,SAL01774,2024-08-13,PRD025,STR14,CUS0561,1,764.88,Not as Described
RET01027,SAL03018,2024-07-16,PRD067,STR15,CUS0350,1,244.19,Defective
RET01028,SAL04147,2022-09-05,PRD100,STR08,CUS0669,1,691.44,Damaged
RET01029,SAL07481,2022-02-26,PRD139,STR05,CUS0577,1,291.46,Defective
RET01030,SAL04621,2024-07-02,PRD024,STR17,CUS0340,1,59.58,Defective
RET01031,SAL02635,2024-11-07,PRD125,STR07,CUS0207,4,1021.46,Wrong Item
RET01032,SAL11725,2023-05-04,PRD133,STR05,CUS0676,1,343.85,Defective
RET01033,SAL02966,2023-03-07,PRD104,STR20,CUS0223,1,1027.71,Performance Issues
RET01034,SAL02411,2023-02-24,PRD117,STR05,CUS0299,1,269.17,Wrong Item
RET01035,SAL07791,2022-07-18,PRD067,STR10,CUS0552,1,155.26,Wrong Item
RET01036,SAL01890,2024-11-07,PRD089,STR08,CUS0052,3,3211.86,Wrong Item
RET01037,SAL09745,2023-11-11,PRD074,STR18,CUS0531,2,939.06,Damaged
RET01038,SAL13048,2023-11-05,PRD094,STR14,CUS0310,1,223.29,Changed Mind
RET01039,SAL11005,2025-07-19,PRD056,STR07,CUS0042,1,1168.21,Defective
RET01040,SAL07835,2022-11-13,PRD090,STR06,CUS0580,1,836.98,Defective
RET01041,SAL12439,2023-09-12,PRD014,STR17,CUS0783,1,116.72,Changed Mind
RET01042,SAL11946,2025-06-15,PRD116,STR13,CUS0471,1,406.51,Changed Mind
RET01043,SAL11976,2025-04-15,PRD092,STR08,CUS0204,1,149.81,Not as Described
RET01044,SAL04648,2022-08-13,PRD100,STR19,CUS0517,1,773.62,Damaged
RET01045,SAL02088,2022-10-07,PRD142,STR06,CUS0131,1,558.61,Defective
RET01046,SAL06211,2023-12-20,PRD078,STR08,CUS0640,1,473.34,Defective
RET01047,SAL04189,2022-11-26,PRD011,STR01,CUS0395,1,261.23,Not as Described
RET01048,SAL09202,2024-10-17,PRD150,STR16,CUS0103,3,1416.5,Wrong Item
RET01049,SAL03214,2022-08-19,PRD121,STR14,CUS0220,1,601.83,Wrong Item
RET01050,SAL00320,2022-07-15,PRD091,STR18,CUS0056,1,215.83,Wrong Item
RET01051,SAL08444,2022-05-26,PRD005,STR02,CUS0354,1,1043.76,Wrong Item
RET01052,SAL06893,2022-08-12,PRD047,STR14,CUS0233,1,314.06,Performance Issues
RET01053,SAL06478,2022-11-02,PRD116,STR07,CUS0408,1,511.66,Performance Issues
RET01054,SAL01749,2024-11-02,PRD004,STR12,CUS0088,1,831.7,Wrong Item
RET01055,SAL01340,2025-01-16,PRD067,STR19,CUS0761,3,980.58,Changed Mind
RET01056,SAL01474,2022-07-07,PRD093,STR03,CUS0613,1,19.91,Damaged
RET01057,SAL10569,2023-01-03,PRD099,STR17,CUS0094,1,174.93,Performance Issues
RET01058,SAL00444,2025-05-17,PRD042,STR18,CUS0690,1,954.64,Wrong Item
RET01059,SAL00410,2022-01-27,PRD045,STR02,CUS0006,2,1285.57,Wrong Item
RET01060,SAL05977,2024-03-22,PRD118,STR03,CUS0480,2,897.53,Performance Issues
RET01061,SAL14758,2022-08-19,PRD119,STR03,CUS0376,1,448.43,Wrong Item
RET01062,SAL07181,2024-10-18,PRD013,STR02,CUS0372,1,1538.72,Performance Issues
RET01063,SAL14189,2023-04-09,PRD110,STR12,CUS0540,1,456.61,Defective
RET01064,SAL12823,2023-11-16,PRD060,STR14,CUS0543,1,1497.48,Defective
RET01065,SAL14614,2022-03-08,PRD062,STR17,CUS0016,1,485.13,Defective
RET01066,SAL01824,2022-12-31,PRD030,STR20,CUS0362,1,536.01,Not as Described
RET01067,SAL02649,2022-04-14,PRD045,STR11,CUS0080,1,651.59,Not as Described
RET01068,SAL09304,2024-01-20,PRD077,STR05,CUS0325,1,311.19,Changed Mind
RET01069,SAL06116,2025-08-15,PRD065,STR08,CUS0047,3,1475.03,Not as Described
RET01070,SAL01659,2025-05-16,PRD096,STR17,CUS0387,1,1448.87,Performance Issues
RET01071,SAL03605,2025-07-25,PRD150,STR04,CUS0732,2,1282.13,Defective
RET01072,SAL07490,2025-08-19,PRD002,STR03,CUS0062,1,1702.18,Changed Mind
RET01073,SAL10219,2023-03-06,PRD139,STR11,CUS0321,1,286.14,Wrong Item
RET01074,SAL14023,2023-07-28,PRD011,STR01,CUS0719,1,194.61,Changed Mind
RET01075,SAL04097,2022-10-06,PRD137,STR19,CUS0763,1,513.39,Performance Issues
RET01076,SAL07798,2025-07-28,PRD105,STR18,CUS0651,3,1490.53,Performance Issues
RET01077,SAL09510,2024-11-14,PRD089,STR12,CUS0095,1,810.66,Not as Described
RET01078,SAL07905,2023-12-11,PRD042,STR07,CUS0791,1,375.31,Defective
RET01079,SAL06874,2022-07-31,PRD088,STR05,CUS0478,1,507.59,Damaged
RET01080,SAL01062,2024-07-05,PRD149,STR17,CUS0368,1,1058.25,Performance Issues
RET01081,SAL14903,2024-01-01,PRD002,STR13,CUS0532,1,1546.59,Defective
RET01082,SAL00897,2022-05-14,PRD088,STR14,CUS0319,3,2415.63,Changed Mind
RET01083,SAL03022,2023-01-02,PRD137,STR12,CUS0052,1,706.53,Defective
RET01084,SAL01748,2023-12-02,PRD076,STR12,CUS0134,1,647.74,Wrong Item
RET01085,SAL06825,2024-11-25,PRD086,STR16,CUS0109,3,3435.15,Not as Described
RET01086,SAL01348,2022-01-19,PRD031,STR09,CUS0682,1,166.32,Defective
RET01087,SAL05216,2024-11-20,PRD065,STR14,CUS0534,1,324.92,Not as Described
RET01088,SAL10796,2023-01-15,PRD071,STR04,CUS0714,1,429.9,Wrong Item
RET01089,SAL03341,2022-10-21,PRD019,STR09,CUS0124,1,343.13,Wrong Item
RET01090,SAL02310,2022-04-04,PRD129,STR20,CUS0424,1,570.6,Not as Described
RET01091,SAL03685,2024-05-05,PRD078,STR18,CUS0193,1,982.32,Wrong Item
RET01092,SAL05886,2024-03-15,PRD019,STR12,CUS0595,1,671.67,Defective
RET01093,SAL11734,2023-09-25,PRD130,STR09,CUS0568,1,103.09,Performance Issues
RET01094,SAL06695,2025-07-19,PRD114,STR19,CUS0187,1,267.41,Defective
RET01095,SAL10036,2023-10-23,PRD113,STR06,CUS0146,1,258.09,Wrong Item
RET01096,SAL02867,2025-07-13,PRD055,STR13,CUS0198,1,150.23,Changed Mind
RET01097,SAL10945,2022-03-09,PRD142,STR17,CUS0659,1,960.13,Performance Issues
RET01098,SAL11898,2023-08-31,PRD147,STR17,CUS0396,1,334.86,Defective
RET01099,SAL13711,2022-07-24,PRD096,STR06,CUS0275,1,967.56,Damaged
RET01100,SAL13289,2023-03-27,PRD100,STR15,CUS0036,1,2221.23,Damaged
RET01101,SAL04118,2024-07-16,PRD043,STR02,CUS0728,1,89.92,Wrong Item
RET01102,SAL14029,2023-05-15,PRD026,STR13,CUS0388,1,1052.61,Defective
RET01103,SAL12661,2025-01-28,PRD112,STR01,CUS0417,2,973.64,Not as Described
RET01104,SAL14762,2022-06-26,PRD113,STR04,CUS0769,1,230.74,Damaged
RET01105,SAL14142,2025-07-18,PRD059,STR12,CUS0337,1,785.03,Not as Described
RET01106,SAL03042,2022-08-26,PRD019,STR05,CUS0316,2,1305.83,Not as Described
RET01107,SAL08251,2025-06-20,PRD036,STR09,CUS0746,1,889.57,Defective
RET01108,SAL09482,2023-07-21,PRD133,STR18,CUS0614,3,1748.08,Damaged
RET01109,SAL05276,2022-04-19,PRD078,STR12,CUS0742,1,284.33,Performance Issues
RET01110,SAL12567,2022-08-01,PRD096,STR09,CUS0417,1,2083.27,Wrong Item
RET01111,SAL01958,2024-06-12,PRD135,STR05,CUS0568,1,465.85,Defective
RET01112,SAL03216,2022-03-15,PRD121,STR08,CUS0579,1,349.84,Wrong Item
RET01113,SAL00025,2023-06-08,PRD121,STR17,CUS0626,1,164.22,Performance Issues
RET01114,SAL10883,2023-05-16,PRD103,STR02,CUS0438,1,686.75,Performance Issues
RET01115,SAL01245,2025-06-24,PRD022,STR04,CUS0611,2,461.18,Not as Described
RET01116,SAL11251,2023-07-15,PRD099,STR12,CUS0754,1,254.68,Performance Issues
RET01117,SAL03001,2025-05-14,PRD123,STR11,CUS0578,1,239.68,Defective
RET01118,SAL08209,2022-03-22,PRD144,STR07,CUS0379,2,616.38,Defective
RET01119,SAL02210,2023-01-26,PRD039,STR17,CUS0798,1,347.96,Defective
RET01120,SAL01375,2025-06-26,PRD062,STR11,CUS0267,1,917.15,Changed Mind
RET01121,SAL09092,2022-12-11,PRD065,STR16,CUS0382,1,398.69,Not as Described
RET01122,SAL06461,2024-07-27,PRD020,STR09,CUS0762,1,294.17,Changed Mind
RET01123,SAL13779,2022-09-12,PRD140,STR04,CUS0459,1,1754.35,Changed Mind
RET01124,SAL08478,2024-12-07,PRD045,STR06,CUS0319,1,1025.22,Performance Issues
RET01125,SAL07874,2022-05-27,PRD114,STR04,CUS0125,1,644.73,Changed Mind
RET01126,SAL13181,2024-08-11,PRD123,STR06,CUS0389,1,96.54,Wrong Item
RET01127,SAL10445,2024-05-16,PRD002,STR20,CUS0157,1,585.07,Defective
RET01128,SAL09547,2024-06-28,PRD012,STR15,CUS0420,1,175.56,Performance Issues
RET01129,SAL14458,2022-05-17,PRD120,STR17,CUS0634,1,75.97,Defective
RET01130,SAL08940,2023-01-06,PRD024,STR09,CUS0220,1,116.16,Wrong Item
RET01131,SAL06883,2023-10-11,PRD037,STR12,CUS0515,1,308.38,Performance Issues
RET01132,SAL12252,2023-03-08,PRD061,STR10,CUS0635,1,2089.59,Changed Mind
RET01133,SAL12323,2022-04-24,PRD004,STR03,CUS0494,1,1254.4,Defective
RET01134,SAL02285,2023-09-09,PRD040,STR03,CUS0412,1,1105.56,Changed Mind
RET01135,SAL06404,2024-04-17,PRD121,STR11,CUS0015,1,765.25,Changed Mind
RET01136,SAL09502,2023-12-18,PRD125,STR10,CUS0582,1,285.02,Changed Mind
RET01137,SAL13005,2022-08-21,PRD050,STR12,CUS0664,1,443.22,Wrong Item
RET01138,SAL11519,2023-08-25,PRD003,STR01,CUS0089,1,870.19,Changed Mind
RET01139,SAL06493,2022-09-28,PRD142,STR11,CUS0671,1,286.69,Not as Described
RET01140,SAL06796,2023-10-25,PRD028,STR03,CUS0463,1,122.2,Defective
RET01141,SAL14757,2025-04-17,PRD127,STR12,CUS0553,3,1736.56,Defective
RET01142,SAL11534,2022-08-07,PRD120,STR20,CUS0447,1,31.56,Defective
RET01143,SAL11788,2024-04-24,PRD130,STR10,CUS0433,2,104.11,Changed Mind
RET01144,SAL07657,2023-09-22,PRD066,STR18,CUS0014,1,457.25,Not as Described
RET01145,SAL11932,2025-06-22,PRD031,STR20,CUS0729,1,479.95,Performance Issues
RET01146,SAL08140,2022-02-16,PRD074,STR17,CUS0306,1,555.3,Defective
RET01147,SAL10568,2023-02-21,PRD127,STR13,CUS0752,1,1140.7,Changed Mind
RET01148,SAL09301,2022-02-27,PRD131,STR03,CUS0413,1,271.42,Defective
RET01149,SAL01520,2024-11-16,PRD123,STR01,CUS0579,1,261.76,Changed Mind
RET01150,SAL01003,2023-08-09,PRD139,STR09,CUS0337,1,152.78,Changed Mind
RET01151,SAL04387,2023-03-12,PRD145,STR11,CUS0076,1,578.46,Defective
RET01152,SAL06610,2024-02-10,PRD026,STR12,CUS0695,1,540.21,Damaged
RET01153,SAL03104,2022-04-05,PRD108,STR19,CUS0166,1,1031.78,Defective
RET01154,SAL14197,2024-05-25,PRD017,STR17,CUS0301,1,122.43,Changed Mind
RET01155,SAL13762,2024-06-27,PRD016,STR13,CUS0488,1,945.34,Defective
RET01156,SAL08512,2023-03-11,PRD058,STR13,CUS0088,1,74.73,Wrong Item
RET01157,SAL05754,2025-01-04,PRD028,STR20,CUS0638,1,124.96,Damaged
RET01158,SAL00894,2025-01-11,PRD029,STR04,CUS0147,1,172.01,Not as Described
RET01159,SAL09271,2022-02-04,PRD077,STR15,CUS0532,2,1791.04,Not as Described
RET01160,SAL11276,2023-01-08,PRD109,STR09,CUS0639,1,2470.94,Wrong Item
RET01161,SAL14657,2024-07-26,PRD003,STR14,CUS0034,1,318.57,Damaged
RET01162,SAL13954,2022-05-06,PRD127,STR07,CUS0242,2,2022.24,Defective
RET01163,SAL13688,2023-09-14,PRD018,STR08,CUS0414,1,581.28,Performance Issues
RET01164,SAL06433,2024-08-29,PRD097,STR06,CUS0069,1,248.48,Changed Mind
RET01165,SAL08722,2022-04-21,PRD124,STR06,CUS0294,1,1128.84,Wrong Item
RET01166,SAL14440,2024-07-23,PRD145,STR18,CUS0522,1,2497.87,Not as Described
RET01167,SAL10763,2024-07-27,PRD132,STR08,CUS0701,1,609.08,Not as Described
RET01168,SAL06636,2023-11-16,PRD061,STR14,CUS0676,1,1066.11,Damaged
RET01169,SAL00185,2023-08-18,PRD099,STR16,CUS0286,1,275.74,Defective
RET01170,SAL04915,2023-12-21,PRD036,STR01,CUS0038,1,582.55,Damaged
RET01171,SAL14944,2024-12-16,PRD058,STR04,CUS0067,1,72.42,Defective
RET01172,SAL12311,2022-02-03,PRD100,STR01,CUS0209,1,1081.61,Not as Described
RET01173,SAL10847,2025-03-23,PRD077,STR04,CUS0005,1,287.72,Defective
RET01174,SAL07692,2023-05-26,PRD046,STR19,CUS0430,1,1617.85,Performance Issues
RET01175,SAL14284,2023-08-07,PRD107,STR07,CUS0239,1,650.57,Damaged
RET01176,SAL09421,2025-03-04,PRD014,STR14,CUS0505,1,60.15,Performance Issues
RET01177,SAL14078,2022-02-17,PRD056,STR15,CUS0503,2,3784.33,Not as Described
RET01178,SAL02158,2024-05-17,PRD033,STR14,CUS0309,1,354.95,Not as Described
RET01179,SAL04305,2022-09-24,PRD107,STR05,CUS0245,1,480.41,Wrong Item
RET01180,SAL07547,2023-02-05,PRD135,STR04,CUS0083,1,299.72,Wrong Item
RET01181,SAL13190,2022-06-01,PRD078,STR17,CUS0051,1,355.7,Damaged
RET01182,SAL04599,2025-03-30,PRD120,STR03,CUS0239,1,85.37,Defective
RET01183,SAL04504,2022-12-27,PRD019,STR12,CUS0462,1,569.62,Performance Issues
RET01184,SAL06811,2025-06-10,PRD013,STR05,CUS0386,2,1268.14,Not as Described
RET01185,SAL09352,2023-10-07,PRD083,STR15,CUS0316,2,1776.14,Wrong Item
RET01186,SAL02072,2025-04-14,PRD128,STR11,CUS0528,1,955.0,Defective
RET01187,SAL00626,2025-01-19,PRD112,STR05,CUS0008,1,355.69,Wrong Item
RET01188,SAL13527,2023-03-25,PRD005,STR10,CUS0466,1,1598.2,Performance Issues
RET01189,SAL05041,2023-11-30,PRD010,STR20,CUS0704,1,1033.77,Not as Described
RET01190,SAL01313,2022-02-23,PRD120,STR04,CUS0531,1,41.65,Changed Mind
RET01191,SAL06785,2023-05-22,PRD118,STR20,CUS0606,1,474.54,Defective
RET01192,SAL10058,2023-01-26,PRD017,STR20,CUS0243,2,121.75,Damaged
RET01193,SAL13239,2024-05-26,PRD036,STR20,CUS0518,1,626.22,Damaged
RET01194,SAL09376,2025-05-19,PRD028,STR13,CUS0212,1,81.99,Defective
RET01195,SAL08715,2025-06-21,PRD034,STR04,CUS0106,1,616.05,Defective
RET01196,SAL12430,2022-05-30,PRD034,STR01,CUS0599,1,441.86,Performance Issues
RET01197,SAL07865,2025-07-12,PRD092,STR11,CUS0468,1,226.54,Changed Mind
RET01198,SAL09345,2025-03-03,PRD002,STR07,CUS0529,2,2347.07,Damaged
RET01199,SAL13153,2023-07-27,PRD095,STR20,CUS0013,3,857.85,Performance Issues
RET01200,SAL01197,2023-08-24,PRD138,STR12,CUS0731,1,879.31,Changed Mind
RET01201,SAL08044,2022-11-13,PRD020,STR14,CUS0694,2,1414.56,Not as Described
RET01202,SAL05333,2023-03-18,PRD033,STR02,CUS0199,1,546.25,Defective
RET01203,SAL05296,2024-07-09,PRD038,STR20,CUS0022,1,193.75,Changed Mind
RET01204,SAL08174,2023-09-03,PRD122,STR10,CUS0778,1,97.9,Changed Mind
RET01205,SAL04860,2023-08-13,PRD068,STR06,CUS0368,1,185.09,Wrong Item
RET01206,SAL01260,2023-01-14,PRD069,STR15,CUS0544,1,1389.76,Performance Issues
RET01207,SAL09534,2022-03-09,PRD035,STR19,CUS0680,1,138.45,Changed Mind
RET01208,SAL02841,2024-10-07,PRD108,STR06,CUS0031,1,593.58,Wrong Item
RET01209,SAL00966,2023-05-04,PRD010,STR07,CUS0539,1,548.55,Performance Issues
RET01210,SAL08073,2025-06-28,PRD048,STR03,CUS0694,1,93.38,Performance Issues
RET01211,SAL09640,2023-06-13,PRD105,STR14,CUS0087,1,341.74,Damaged
RET01212,SAL07887,2023-11-23,PRD026,STR13,CUS0607,3,3052.34,Not as Described
RET01213,SAL06860,2024-05-06,PRD022,STR20,CUS0622,1,135.68,Not as Described
RET01214,SAL04966,2024-09-09,PRD028,STR17,CUS0344,1,99.45,Performance Issues
RET01215,SAL12672,2024-06-21,PRD130,STR06,CUS0403,1,30.54,Not as Described
RET01216,SAL13537,2025-07-26,PRD061,STR16,CUS0660,1,553.51,Wrong Item
RET01217,SAL09204,2024-09-29,PRD091,STR15,CUS0152,1,209.63,Wrong Item
RET01218,SAL02265,2022-12-31,PRD060,STR02,CUS0190,1,1366.41,Performance Issues
RET01219,SAL14097,2022-07-03,PRD073,STR02,CUS0191,1,582.13,Changed Mind
RET01220,SAL11600,2023-02-20,PRD015,STR10,CUS0282,1,1332.21,Changed Mind
RET01221,SAL08795,2022-07-28,PRD111,STR07,CUS0391,1,160.94,Changed Mind
RET01222,SAL03262,2023-10-13,PRD005,STR17,CUS0008,1,1761.35,Defective
RET01223,SAL13293,2023-05-08,PRD009,STR08,CUS0763,2,2389.34,Not as Described
RET01224,SAL10207,2024-02-10,PRD070,STR11,CUS0010,4,3180.86,Defective
RET01225,SAL14811,2022-07-21,PRD006,STR06,CUS0536,1,760.92,Changed Mind
RET01226,SAL07988,2022-05-29,PRD095,STR09,CUS0505,2,1493.01,Damaged
RET01227,SAL10674,2022-06-30,PRD117,STR09,CUS0547,1,590.59,Performance Issues
RET01228,SAL14288,2022-09-22,PRD129,STR10,CUS0410,1,1414.17,Changed Mind
RET01229,SAL02865,2024-09-23,PRD062,STR06,CUS0603,1,480.43,Defective
RET01230,SAL09507,2023-02-28,PRD058,STR19,CUS0312,1,153.38,Damaged
RET01231,SAL12520,2024-03-01,PRD078,STR08,CUS0701,1,403.26,Not as Described
